t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
# roles: P0:P D0:D
# metric: P0:cache_occupancy D0:unreachable
0.00,0.0000,0,0,105000,0.0000,0.0000,,,,,,
0.50,0.0000,0,0,105000,0.0000,0.0000,,,,,,
1.00,0.0000,0,0,105000,0.0000,0.0000,,,,,,
1.50,0.0000,0,0,105000,0.0000,0.0000,,,,,,
2.00,0.0000,0,0,105000,0.0000,0.0000,,,,,,
# metric: P0:cache_occupancy D0:cache_occupancy
2.50,0.0000,0,0,105000,0.0000,0.0000,0.0270,5445,1,202000,0.0270,0.0000
3.00,0.0000,0,0,105000,0.0000,0.0000,0.0270,5445,1,202000,0.0270,0.0000
3.50,0.0516,5413,0,105000,0.0516,0.9874,0.0270,5445,1,202000,0.0270,0.0000
4.00,0.0516,5413,0,105000,0.0516,0.9874,0.0270,5445,1,202000,0.0270,0.0000
4.50,0.0516,5413,0,105000,0.0516,0.9874,0.0270,5445,1,202000,0.0270,0.0000
5.00,0.0516,5413,0,105000,0.0516,0.9874,0.0270,5445,1,202000,0.0270,0.0000
5.50,0.0523,5482,0,105000,0.0522,0.9890,0.0270,5445,1,202000,0.0270,0.0000
6.00,0.0523,5482,0,105000,0.0522,0.9890,0.0270,5445,1,202000,0.0270,0.0000
6.50,0.0523,5482,0,105000,0.0522,0.9890,0.0275,5546,1,202000,0.0275,0.0000
7.00,0.0523,5482,0,105000,0.0522,0.9890,0.0275,5546,1,202000,0.0275,0.0000
7.50,0.0528,5543,0,105000,0.0528,0.9882,0.0275,5546,1,202000,0.0275,0.0000
8.00,0.0528,5543,0,105000,0.0528,0.9882,0.0275,5546,1,202000,0.0275,0.0000
8.50,0.0528,5543,0,105000,0.0528,0.9882,0.0275,5546,1,202000,0.0275,0.0000
9.00,0.0535,70,0,105000,0.0007,0.0210,0.0279,5632,1,202000,0.0279,0.0000
9.50,0.0535,70,0,105000,0.0007,0.0210,0.0279,5632,1,202000,0.0279,0.0000
10.00,0.0535,70,0,105000,0.0007,0.0210,0.0166,3348,1,202000,0.0166,0.0000
10.50,0.0535,70,0,105000,0.0007,0.0210,0.0166,3348,1,202000,0.0166,0.0000
11.00,0.0535,70,0,105000,0.0007,0.0210,0.0166,3348,1,202000,0.0166,0.0000
11.50,0.0846,3340,0,105000,0.0318,0.9815,0.0166,3348,1,202000,0.0166,0.0000
12.00,0.0846,3340,0,105000,0.0318,0.9815,0.0169,3418,1,202000,0.0169,0.0000
12.50,0.0846,3340,0,105000,0.0318,0.9815,0.0171,3458,1,202000,0.0171,0.0000
13.00,0.0846,3340,0,105000,0.0318,0.9815,0.0171,3458,1,202000,0.0171,0.0000
13.50,0.0852,3403,0,105000,0.0324,0.9762,0.0171,3458,1,202000,0.0171,0.0000
14.00,0.0852,3403,0,105000,0.0324,0.9762,0.0171,3458,1,202000,0.0171,0.0000
14.50,0.0852,3403,0,105000,0.0324,0.9762,0.0171,3458,1,202000,0.0171,0.0000
15.00,0.0852,3403,0,105000,0.0324,0.9762,0.0171,3458,1,202000,0.0171,0.0000
15.50,0.0860,3486,0,105000,0.0332,0.9873,0.0171,3458,1,202000,0.0171,0.0000
16.00,0.0864,70,0,105000,0.0007,0.0152,0.0175,3543,1,202000,0.0175,0.0000
16.50,0.0864,70,0,105000,0.0007,0.0152,0.0175,3543,1,202000,0.0175,0.0000
17.00,0.0864,70,0,105000,0.0007,0.0152,0.0175,3543,1,202000,0.0175,0.0000
17.50,0.0864,70,0,105000,0.0007,0.0152,0.0230,4645,1,202000,0.0230,0.0000
18.00,0.0864,70,0,105000,0.0007,0.0152,0.0230,4645,1,202000,0.0230,0.0000
18.50,0.1297,4618,0,105000,0.0440,0.9809,0.0230,4645,1,202000,0.0230,0.0000
19.00,0.1297,4618,0,105000,0.0440,0.9809,0.0230,4645,1,202000,0.0230,0.0000
19.50,0.1297,4618,0,105000,0.0440,0.9809,0.0234,4729,1,202000,0.0234,0.0000
20.00,0.1297,4618,0,105000,0.0440,0.9809,0.0234,4729,1,202000,0.0234,0.0000
20.50,0.1297,4618,0,105000,0.0440,0.9809,0.0234,4729,1,202000,0.0234,0.0000
21.00,0.1306,4708,0,105000,0.0448,0.9819,0.0234,4729,1,202000,0.0234,0.0000
21.50,0.1306,4708,0,105000,0.0448,0.9819,0.0234,4729,1,202000,0.0234,0.0000
22.00,0.1306,4708,0,105000,0.0448,0.9819,0.0239,4820,1,202000,0.0239,0.0000
22.50,0.1306,4708,0,105000,0.0448,0.9819,0.0239,4820,1,202000,0.0239,0.0000
23.00,0.1314,4795,0,105000,0.0457,0.9810,0.0239,4820,1,202000,0.0239,0.0000
