elapsed_s,gpu_hbm_mb,gpu0_hbm_mb,gpu1_hbm_mb,proc_rss_mb,proc_anon_mb,proc_pss_mb,proc_pss_anon_mb,proc_locked_mb,file_cache_mb,hicache_dir_mb,anonpages_mb,reclaimable_mb,nonreclaimable_mb,mem_used_mb,mem_avail_mb,mem_total_mb,rss_plus_cache_mb,n_pids
0.1,75008.0,31324.0,43684.0,36091.6,32737.6,22234.4,21385.5,0.0,228489.7,0.0,33005.8,242529.7,411753.1,654282.9,613618.6,1031900.8,264581.4,42
1.1,75010.0,31326.0,43684.0,36142.5,32782.9,22284.9,21430.8,0.0,228489.8,0.0,33114.9,242529.8,411890.4,654420.2,613481.3,1031900.8,264632.2,42
2.1,75010.0,31326.0,43684.0,36136.6,32777.1,22279.0,21424.9,0.0,228489.8,0.0,33170.7,242529.8,411909.0,654438.8,613462.8,1031900.8,264626.4,42
3.1,75010.0,31326.0,43684.0,36166.1,32801.5,22303.6,21449.3,0.0,228489.8,0.0,33249.1,242529.8,412031.2,654561.0,613340.5,1031900.8,264655.8,42
4.1,75014.0,31330.0,43684.0,36183.2,32817.0,22319.4,21464.8,0.0,228489.8,0.0,33304.0,242529.8,412051.9,654581.6,613319.8,1031900.8,264673.0,42
5.1,75014.0,31330.0,43684.0,36185.9,32819.6,22322.0,21467.5,0.0,228490.1,0.0,33375.4,242531.8,412477.1,655008.9,612894.6,1031900.8,264676.0,42
6.1,75014.0,31330.0,43684.0,36185.9,32819.7,22322.0,21467.5,0.0,228490.1,0.0,33375.0,242532.2,412491.8,655024.1,612879.9,1031900.8,264676.1,42
7.1,75014.0,31330.0,43684.0,36184.5,32818.2,22320.6,21466.1,0.0,228490.1,0.0,33198.7,242533.5,412586.8,655120.2,612785.0,1031900.8,264674.6,42
8.1,75014.0,31330.0,43684.0,36118.5,32752.2,22254.6,21400.1,0.0,228490.1,0.0,32643.8,242534.0,412092.9,654626.9,613278.8,1031900.8,264608.6,42
9.1,75014.0,31330.0,43684.0,36150.8,32784.5,22286.9,21432.3,0.0,228490.1,0.0,32644.0,242534.4,412143.7,654678.2,613228.0,1031900.8,264640.9,42
10.1,75014.0,31330.0,43684.0,36147.1,32780.8,22283.3,21428.7,0.0,228490.1,0.0,32642.6,242534.4,412183.1,654717.5,613188.1,1031900.8,264637.2,42
11.1,75014.0,31330.0,43684.0,36109.4,32743.1,22245.5,21390.9,0.0,227973.1,0.0,32651.2,242017.5,412199.8,654217.3,613171.9,1031900.8,264082.5,42
12.1,75014.0,31330.0,43684.0,35851.4,32485.1,21987.5,21132.9,0.0,227973.1,0.0,32673.4,242017.4,412181.5,654198.9,613190.2,1031900.8,263824.5,42
13.1,75014.0,31330.0,43684.0,35614.4,32248.1,21750.5,20896.0,0.0,227973.1,0.0,32712.1,242017.4,412307.8,654325.1,613063.9,1031900.8,263587.5,42
14.1,75014.0,31330.0,43684.0,35614.5,32248.2,21750.6,20896.0,0.0,227973.1,0.0,32740.5,242018.8,412461.6,654480.5,612910.1,1031900.8,263587.6,42
15.1,75014.0,31330.0,43684.0,35364.5,31998.2,21500.6,20646.0,0.0,227973.1,0.0,32768.6,242019.5,412591.2,654610.7,612780.5,1031900.8,263337.6,42
16.1,75014.0,31330.0,43684.0,35372.5,32006.2,21508.7,20654.1,0.0,227973.1,0.0,32804.0,242020.4,412700.5,654720.9,612671.2,1031900.8,263345.7,42
17.1,75140.0,31456.0,43684.0,35120.5,31754.2,21256.7,20402.1,0.0,227973.1,0.0,32840.9,242020.6,412771.5,654792.1,612600.2,1031900.8,263093.7,42
18.1,75140.0,31456.0,43684.0,34867.6,31501.3,21003.7,20149.1,0.0,227973.1,0.0,32631.0,242020.8,412594.5,654615.2,612777.3,1031900.8,262840.7,42
19.1,75140.0,31456.0,43684.0,34867.6,31501.3,21003.7,20149.1,0.0,227973.1,0.0,32620.5,242020.7,412596.2,654616.9,612775.6,1031900.8,262840.7,42
20.1,75140.0,31456.0,43684.0,34867.6,31501.3,21003.8,20149.2,0.0,227973.1,0.0,32758.5,242020.6,412755.3,654775.9,612616.5,1031900.8,262840.8,42
21.1,75142.0,31458.0,43684.0,34640.6,31274.3,20776.7,19922.1,0.0,227973.1,0.0,32814.2,242020.5,412811.1,654831.6,612560.6,1031900.8,262613.7,42
22.1,75144.0,31458.0,43686.0,34654.8,31288.5,20791.0,19936.4,0.0,227973.1,0.0,32869.7,242022.2,413041.6,655063.8,612330.1,1031900.8,262628.0,42
23.1,75144.0,31458.0,43686.0,34652.8,31286.5,20789.0,19934.4,0.0,227973.1,0.0,32567.0,242022.3,412742.6,654764.9,612629.1,1031900.8,262626.0,42
24.1,75144.0,31458.0,43686.0,34428.9,31062.6,20565.0,19710.5,0.0,227973.1,0.0,32622.2,242023.5,412988.1,655011.6,612383.6,1031900.8,262402.1,42
25.1,75144.0,31458.0,43686.0,34428.9,31062.6,20565.1,19710.5,0.0,227973.1,0.0,32677.2,242023.8,413065.7,655089.5,612306.0,1031900.8,262402.1,42
26.1,75144.0,31458.0,43686.0,34189.0,30822.7,20325.2,19470.6,0.0,227973.2,0.0,32732.6,242025.2,413305.0,655330.2,612066.7,1031900.8,262162.2,42
27.1,75144.0,31458.0,43686.0,34189.0,30822.7,20325.2,19470.6,0.0,227973.2,0.0,32600.7,242025.2,413192.3,655217.5,612179.4,1031900.8,262162.2,42
28.1,75144.0,31458.0,43686.0,34191.1,30824.8,20327.2,19472.7,0.0,227973.2,0.0,32600.8,242025.4,413182.4,655207.8,612189.3,1031900.8,262164.2,42
29.1,75144.0,31458.0,43686.0,33935.7,30569.4,20071.8,19217.2,0.0,227973.2,0.0,32619.6,242025.7,413221.7,655247.4,612150.1,1031900.8,261908.9,42
30.1,75144.0,31458.0,43686.0,33939.0,30572.7,20075.1,19220.6,0.0,227973.2,0.0,32680.1,242025.8,413280.5,655306.3,612091.2,1031900.8,261912.2,42
31.1,75144.0,31458.0,43686.0,33935.0,30568.7,20071.1,19216.6,0.0,227973.2,0.0,32734.9,242025.5,413348.2,655373.7,612023.5,1031900.8,261908.2,42
32.1,75144.0,31458.0,43686.0,33740.0,30373.7,19876.2,19021.6,0.0,227973.2,0.0,32793.6,242026.7,413557.5,655584.1,611814.2,1031900.8,261713.2,42
33.1,75144.0,31458.0,43686.0,33783.2,30416.9,19919.3,19064.7,0.0,227973.2,0.0,32868.2,242029.0,413902.3,655931.4,611469.4,1031900.8,261756.3,42
34.1,75144.0,31458.0,43686.0,33527.2,30160.9,19663.3,18808.7,0.0,227973.2,0.0,32978.6,242028.9,413999.3,656028.2,611372.4,1031900.8,261500.4,42
35.1,75144.0,31458.0,43686.0,33527.2,30160.9,19663.3,18808.7,0.0,227973.2,0.0,33079.6,242028.9,414119.6,656148.4,611252.1,1031900.8,261500.4,42
36.1,75144.0,31458.0,43686.0,33590.3,30224.0,19726.4,18871.8,0.0,227973.2,0.0,33163.3,242030.0,414344.7,656374.7,611027.0,1031900.8,261563.4,42
37.1,75144.0,31458.0,43686.0,33334.3,29968.0,19470.4,18615.8,0.0,227973.2,0.0,33246.1,242030.3,414494.3,656524.5,610877.4,1031900.8,261307.4,42
38.1,75144.0,31458.0,43686.0,33380.3,30014.0,19516.4,18661.9,0.0,227973.2,0.0,33347.1,242031.6,414817.2,656848.9,610554.5,1031900.8,261353.5,42
39.1,75144.0,31458.0,43686.0,33425.1,30058.8,19561.3,18706.7,0.0,227973.2,0.0,33424.9,242033.7,415144.2,657178.0,610227.5,1031900.8,261398.3,42
40.1,75144.0,31458.0,43686.0,33269.1,29902.8,19405.3,18550.7,0.0,227973.2,0.0,33509.7,242033.8,415229.9,657263.8,610141.8,1031900.8,261242.3,42
41.1,75144.0,31458.0,43686.0,33269.2,29902.9,19405.3,18550.7,0.0,227973.2,0.0,33524.2,242033.6,415245.2,657278.8,610126.5,1031900.8,261242.3,42
42.1,75144.0,31458.0,43686.0,33298.0,29931.7,19434.2,18579.6,0.0,227973.2,0.0,33624.2,242033.6,415368.5,657402.1,610003.2,1031900.8,261271.2,42
43.1,75144.0,31458.0,43686.0,33274.2,29907.9,19410.3,18555.7,0.0,227973.2,0.0,33611.4,242035.1,415550.4,657585.6,609821.3,1031900.8,261247.4,42
44.1,75144.0,31458.0,43686.0,33298.2,29931.9,19434.3,18579.7,0.0,228024.4,0.0,32854.7,242086.4,414780.2,656866.6,610591.5,1031900.8,261322.6,42
45.1,75144.0,31458.0,43686.0,33242.2,29875.9,19378.3,18523.8,0.0,228217.6,0.0,32919.0,242282.3,415081.3,657363.5,610290.4,1031900.8,261459.8,42
46.1,75144.0,31458.0,43686.0,33248.2,29881.9,19384.4,18529.8,0.0,228217.6,0.0,32486.7,242282.3,414684.9,656967.2,610686.8,1031900.8,261465.8,42
47.1,75146.0,31458.0,43688.0,33218.2,29851.9,19354.4,18499.8,0.0,228217.6,0.0,32501.0,242283.8,414905.2,657189.0,610466.5,1031900.8,261435.8,42
48.1,75146.0,31458.0,43688.0,33220.4,29854.1,19356.6,18502.0,0.0,228217.6,0.0,32501.2,242284.1,414923.7,657207.9,610448.0,1031900.8,261438.0,42
49.1,75146.0,31458.0,43688.0,33222.4,29856.1,19358.6,18504.0,0.0,228217.6,0.0,32501.2,242284.0,414931.3,657215.3,610440.4,1031900.8,261440.0,42
50.1,75146.0,31458.0,43688.0,33283.1,29916.8,19419.3,18564.7,0.0,228217.6,0.0,32501.7,242284.4,415008.7,657293.2,610363.0,1031900.8,261500.7,42
51.1,75146.0,31458.0,43688.0,33291.1,29924.8,19427.3,18572.7,0.0,228217.6,0.0,32501.9,242285.1,415072.3,657357.4,610299.4,1031900.8,261508.8,42
52.1,75146.0,31458.0,43688.0,33319.2,29952.9,19455.3,18600.7,0.0,228217.6,0.0,31972.7,242285.6,414623.2,656908.8,610748.6,1031900.8,261536.8,42
53.1,75146.0,31458.0,43688.0,33319.2,29952.9,19455.3,18600.7,0.0,228217.6,0.0,32000.9,242286.4,414729.0,657015.4,610642.7,1031900.8,261536.8,42
54.1,75146.0,31458.0,43688.0,33281.2,29914.9,19417.3,18562.7,0.0,228217.6,0.0,32056.0,242287.1,414912.8,657199.9,610458.9,1031900.8,261498.8,42
55.1,75146.0,31458.0,43688.0,33281.2,29914.9,19417.3,18562.7,0.0,228217.6,0.0,31721.4,242287.2,414578.1,656865.4,610793.6,1031900.8,261498.8,42
56.1,75146.0,31458.0,43688.0,33285.4,29919.1,19421.6,18567.0,0.0,228217.6,0.0,31730.5,242287.2,414582.7,656869.9,610789.0,1031900.8,261503.0,42
57.1,75146.0,31458.0,43688.0,33102.4,29736.1,19238.5,18383.9,0.0,228217.6,0.0,31761.7,242287.3,414635.6,656922.9,610736.1,1031900.8,261320.0,42
58.1,75146.0,31458.0,43688.0,33103.0,29736.7,19239.1,18384.6,0.0,228217.6,0.0,31817.8,242287.3,414676.3,656963.6,610695.4,1031900.8,261320.6,42
59.1,75146.0,31458.0,43688.0,32883.1,29516.8,19019.2,18164.6,0.0,228217.6,0.0,31872.7,242287.3,414729.4,657016.7,610642.3,1031900.8,261100.7,42
