t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
# roles: P0:P D0:D
# metric: P0:cache_occupancy D0:unreachable
0.00,0.0000,0,0,105000,0.0000,0.0000,,,,,,
0.50,0.0000,0,0,105000,0.0000,0.0000,,,,,,
1.00,0.0000,0,0,105000,0.0000,0.0000,,,,,,
1.50,0.0000,0,0,105000,0.0000,0.0000,,,,,,
# metric: P0:cache_occupancy D0:cache_occupancy
2.00,0.0000,0,0,105000,0.0000,0.0000,0.0270,5445,1,202000,0.0270,0.0000
2.50,0.0000,0,0,105000,0.0000,0.0000,0.0270,5445,1,202000,0.0270,0.0000
3.00,0.0000,0,0,105000,0.0000,0.0000,0.0270,5445,1,202000,0.0270,0.0000
3.50,0.0000,0,0,105000,0.0000,0.0000,0.0270,5445,1,202000,0.0270,0.0000
4.00,0.0000,0,0,105000,0.0000,0.0000,0.0270,5445,1,202000,0.0270,0.0000
4.50,0.0000,0,0,105000,0.0000,0.0000,0.0270,5445,1,202000,0.0270,0.0000
5.00,0.0000,0,0,105000,0.0000,0.0000,0.0273,5512,1,202000,0.0273,0.0000
5.50,0.0000,0,0,105000,0.0000,0.0000,0.0273,5512,1,202000,0.0273,0.0000
6.00,0.0000,0,0,105000,0.0000,0.0000,0.0273,5512,1,202000,0.0273,0.0000
6.50,0.0000,0,0,105000,0.0000,0.0000,0.0273,5512,1,202000,0.0273,0.0000
7.00,0.0000,0,0,105000,0.0000,0.0000,0.0273,5512,1,202000,0.0273,0.0000
7.50,0.0000,0,0,105000,0.0000,0.0000,0.0273,5512,1,202000,0.0273,0.0000
8.00,0.0000,0,0,105000,0.0000,0.0000,0.0273,5512,1,202000,0.0273,0.0000
8.50,0.0000,0,0,105000,0.0000,0.0000,0.0273,5512,1,202000,0.0273,0.0000
9.00,0.0000,0,0,105000,0.0000,0.0000,0.0273,5512,1,202000,0.0273,0.0000
9.50,0.0000,0,0,105000,0.0000,0.0000,0.0279,5632,1,202000,0.0279,0.0000
10.00,0.0000,0,0,105000,0.0000,0.0000,0.0000,0,1,202000,0.0000,0.0000
10.50,0.0000,0,0,105000,0.0000,0.0000,0.0000,0,1,202000,0.0000,0.0000
11.00,0.0000,0,0,105000,0.0000,0.0000,0.0000,0,1,202000,0.0000,0.0000
11.50,0.0000,0,0,105000,0.0000,0.0000,0.0000,0,1,202000,0.0000,0.0000
12.00,0.0000,0,0,105000,0.0000,0.0000,0.0000,0,1,202000,0.0000,0.0000
12.50,0.0000,0,0,105000,0.0000,0.0000,0.0000,0,1,202000,0.0000,0.0000
13.00,0.0000,0,0,105000,0.0000,0.0000,0.0169,3410,1,202000,0.0169,0.0000
13.50,0.0000,0,0,105000,0.0000,0.0000,0.0171,3450,1,202000,0.0171,0.0000
14.00,0.0000,0,0,105000,0.0000,0.0000,0.0171,3450,1,202000,0.0171,0.0000
14.50,0.0000,0,0,105000,0.0000,0.0000,0.0171,3450,1,202000,0.0171,0.0000
15.00,0.0000,0,0,105000,0.0000,0.0000,0.0171,3450,1,202000,0.0171,0.0000
15.50,0.0000,0,0,105000,0.0000,0.0000,0.0174,3515,1,202000,0.0174,0.0000
16.00,0.0000,0,0,105000,0.0000,0.0000,0.0174,3515,1,202000,0.0174,0.0000
16.50,0.0000,0,0,105000,0.0000,0.0000,0.0174,3515,1,202000,0.0174,0.0000
17.00,0.0000,0,0,105000,0.0000,0.0000,0.0174,3515,1,202000,0.0174,0.0000
17.50,0.0000,0,0,105000,0.0000,0.0000,0.0177,3575,1,202000,0.0177,0.0000
18.00,0.0000,0,0,105000,0.0000,0.0000,0.0177,3575,1,202000,0.0177,0.0000
18.50,0.0000,0,0,105000,0.0000,0.0000,0.0177,3575,1,202000,0.0177,0.0000
19.00,0.0000,0,0,105000,0.0000,0.0000,0.0230,4648,1,202000,0.0230,0.0000
19.50,0.0000,0,0,105000,0.0000,0.0000,0.0230,4648,1,202000,0.0230,0.0000
20.00,0.0000,0,0,105000,0.0000,0.0000,0.0230,4648,1,202000,0.0230,0.0000
20.50,0.0000,0,0,105000,0.0000,0.0000,0.0230,4648,1,202000,0.0230,0.0000
21.00,0.0000,0,0,105000,0.0000,0.0000,0.0230,4648,1,202000,0.0230,0.0000
21.50,0.0000,0,0,105000,0.0000,0.0000,0.0234,4732,1,202000,0.0234,0.0000
22.00,0.0000,0,0,105000,0.0000,0.0000,0.0234,4732,1,202000,0.0234,0.0000
22.50,0.0000,0,0,105000,0.0000,0.0000,0.0234,4732,1,202000,0.0234,0.0000
23.00,0.0000,0,0,105000,0.0000,0.0000,0.0234,4732,1,202000,0.0234,0.0000
