elapsed_s,gpu_hbm_mb,gpu0_hbm_mb,gpu1_hbm_mb,proc_rss_mb,proc_anon_mb,proc_pss_mb,proc_pss_anon_mb,proc_locked_mb,file_cache_mb,hicache_dir_mb,anonpages_mb,reclaimable_mb,nonreclaimable_mb,mem_used_mb,mem_avail_mb,mem_total_mb,rss_plus_cache_mb,n_pids
0.1,107486.0,31294.0,76192.0,20990.4,17527.5,7035.4,6079.8,0.0,227115.4,0.0,16548.4,241435.2,433728.5,675163.7,591643.2,1031900.8,248105.8,42
1.1,107284.0,31056.0,76228.0,21193.5,17559.2,7238.3,6111.5,0.0,227115.5,0.0,16621.9,241435.5,433983.2,675418.7,591388.5,1031900.8,248309.0,42
2.1,107284.0,31056.0,76228.0,21201.4,17562.0,7241.2,6114.3,0.0,227115.5,0.0,16642.0,241435.5,433970.7,675406.1,591401.0,1031900.8,248316.8,42
3.1,107288.0,31060.0,76228.0,21220.0,17579.0,7258.5,6131.2,0.0,227115.5,0.0,16642.3,241435.4,434002.6,675438.0,591369.1,1031900.8,248335.5,42
4.1,107288.0,31060.0,76228.0,21220.6,17579.6,7259.1,6131.9,0.0,227115.5,0.0,16659.9,241435.4,434003.0,675438.4,591368.7,1031900.8,248336.1,42
5.1,107288.0,31060.0,76228.0,21220.7,17579.6,7259.1,6131.9,0.0,227115.5,0.0,16669.1,241435.4,434020.1,675455.5,591351.6,1031900.8,248336.1,42
6.1,107288.0,31060.0,76228.0,21219.3,17578.2,7257.8,6130.5,0.0,227115.5,0.0,16697.0,241435.4,434030.0,675465.4,591341.7,1031900.8,248334.8,42
7.1,107288.0,31060.0,76228.0,21219.3,17578.3,7257.8,6130.5,0.0,227115.5,0.0,16725.0,241435.4,434063.8,675499.2,591307.9,1031900.8,248334.8,42
8.1,107288.0,31060.0,76228.0,21217.5,17576.4,7256.0,6128.7,0.0,227115.5,0.0,16752.3,241435.5,434085.7,675521.1,591286.1,1031900.8,248333.0,42
9.1,107754.0,31526.0,76228.0,21221.8,17580.6,7260.2,6132.9,0.0,227115.5,0.0,16762.0,241435.5,434098.7,675534.2,591273.0,1031900.8,248337.2,42
10.1,107756.0,31526.0,76230.0,21215.8,17574.7,7254.3,6126.9,0.0,227115.5,0.0,16950.6,241435.5,434310.5,675746.0,591061.2,1031900.8,248331.3,42
11.1,107756.0,31526.0,76230.0,21224.6,17583.4,7263.0,6135.7,0.0,227115.5,0.0,17155.0,241435.5,434510.2,675945.7,590861.5,1031900.8,248340.0,42
12.1,107756.0,31526.0,76230.0,21224.6,17583.4,7263.0,6135.7,0.0,227115.5,0.0,16883.1,241435.5,434199.8,675635.4,591171.9,1031900.8,248340.0,42
13.1,107758.0,31528.0,76230.0,21224.6,17583.4,7263.1,6135.7,0.0,227115.5,0.0,16883.1,241435.4,434208.8,675644.2,591162.9,1031900.8,248340.1,42
14.1,107758.0,31528.0,76230.0,21220.8,17579.5,7259.2,6131.8,0.0,227115.5,0.0,16724.3,241435.5,434046.8,675482.3,591324.9,1031900.8,248336.2,42
15.1,107758.0,31528.0,76230.0,21225.2,17583.9,7263.7,6136.2,0.0,227115.5,0.0,16779.3,241435.4,434112.6,675548.0,591259.2,1031900.8,248340.7,42
16.1,108008.0,31778.0,76230.0,21225.4,17584.1,7263.9,6136.4,0.0,227115.5,0.0,16835.0,241435.3,434174.4,675609.7,591197.3,1031900.8,248340.9,42
17.1,108008.0,31778.0,76230.0,21219.6,17578.3,7258.1,6130.5,0.0,227115.5,0.0,16888.5,241435.4,434238.0,675673.4,591133.7,1031900.8,248335.1,42
18.1,108008.0,31778.0,76230.0,21219.6,17578.3,7258.1,6130.5,0.0,227115.5,0.0,16952.8,241435.5,434309.1,675744.5,591062.7,1031900.8,248335.1,42
19.1,108008.0,31778.0,76230.0,21219.9,17578.5,7258.4,6130.8,0.0,227115.5,0.0,17008.1,241435.6,434353.5,675789.0,591018.2,1031900.8,248335.4,42
20.1,108008.0,31778.0,76230.0,21205.9,17564.5,7244.4,6116.8,0.0,227115.5,0.0,17063.3,241435.5,434405.3,675840.9,590966.9,1031900.8,248321.4,42
21.1,108008.0,31778.0,76230.0,21212.3,17570.9,7250.7,6123.1,0.0,227115.5,0.0,16971.5,241435.5,434318.8,675754.2,591053.0,1031900.8,248327.8,42
22.1,108008.0,31778.0,76230.0,21210.3,17568.9,7248.7,6121.1,0.0,227115.5,0.0,16990.3,241435.5,434338.4,675773.9,591033.3,1031900.8,248325.8,42
23.1,108008.0,31778.0,76230.0,21212.3,17570.9,7250.8,6123.2,0.0,227115.5,0.0,16990.5,241435.5,434308.9,675744.3,591062.9,1031900.8,248327.8,42
24.1,108008.0,31778.0,76230.0,21200.4,17559.0,7238.8,6111.2,0.0,227115.5,0.0,16990.5,241435.5,434327.4,675762.9,591044.3,1031900.8,248315.9,42
25.1,108008.0,31778.0,76230.0,21200.4,17559.0,7238.9,6111.2,0.0,227115.5,0.0,16990.5,241435.5,434342.2,675777.7,591029.5,1031900.8,248315.9,42
26.1,108008.0,31778.0,76230.0,21200.4,17559.0,7238.9,6111.3,0.0,227115.5,0.0,16990.6,241435.6,434338.2,675773.8,591033.5,1031900.8,248315.9,42
27.1,108008.0,31778.0,76230.0,21192.7,17551.3,7231.2,6103.6,0.0,227115.5,0.0,16992.9,241435.7,434332.1,675767.7,591039.7,1031900.8,248308.2,42
28.1,108008.0,31778.0,76230.0,21192.8,17551.4,7231.2,6103.6,0.0,227115.5,0.0,16992.9,241435.6,434357.4,675793.0,591014.3,1031900.8,248308.3,42
29.1,108294.0,32064.0,76230.0,21192.9,17551.5,7231.4,6103.8,0.0,227115.5,0.0,17000.4,241435.5,434329.7,675765.3,591042.0,1031900.8,248308.4,42
30.1,108294.0,32064.0,76230.0,21193.1,17551.7,7231.6,6104.0,0.0,227115.5,0.0,17037.6,241435.5,434370.8,675806.4,591000.9,1031900.8,248308.6,42
