elapsed_s,gpu_hbm_mb,gpu0_hbm_mb,gpu1_hbm_mb,proc_rss_mb,proc_anon_mb,proc_pss_mb,proc_pss_anon_mb,proc_locked_mb,file_cache_mb,hicache_dir_mb,anonpages_mb,reclaimable_mb,nonreclaimable_mb,mem_used_mb,mem_avail_mb,mem_total_mb,rss_plus_cache_mb,n_pids
0.1,74978.0,31294.0,43684.0,20262.2,16909.7,6229.8,5383.1,0.0,236660.9,0.0,16977.7,250702.2,395706.8,646409.0,629664.9,1031900.8,256923.1,42
1.1,74980.0,31296.0,43684.0,20262.1,16903.8,6229.3,5377.3,0.0,236675.1,0.0,16633.3,250716.5,395353.3,646069.8,630018.4,1031900.8,256937.2,42
2.1,74980.0,31296.0,43684.0,20293.5,16930.2,6255.7,5403.7,0.0,236675.4,0.0,16821.2,250716.8,395545.1,646261.9,629826.6,1031900.8,256968.9,42
3.1,75282.0,31598.0,43684.0,20275.9,16912.6,6238.1,5386.1,0.0,236675.5,0.0,16867.7,250716.8,395590.2,646307.1,629781.5,1031900.8,256951.4,42
4.1,75282.0,31598.0,43684.0,20272.7,16909.3,6234.9,5382.8,0.0,236675.6,0.0,16924.3,250716.9,395644.8,646361.7,629726.9,1031900.8,256948.3,42
5.1,75282.0,31598.0,43684.0,20276.7,16913.4,6238.9,5386.9,0.0,236427.1,0.0,16969.9,250468.4,395673.2,646141.6,629698.5,1031900.8,256703.8,42
6.1,75586.0,31902.0,43684.0,20277.1,16913.8,6239.3,5387.3,0.0,236426.3,0.0,16888.3,250466.8,395591.6,646058.4,629780.1,1031900.8,256703.4,42
7.1,75586.0,31902.0,43684.0,20275.3,16911.9,6237.5,5385.4,0.0,236426.3,0.0,16934.4,250466.8,395646.9,646113.7,629724.9,1031900.8,256701.6,42
8.1,75894.0,32210.0,43684.0,20275.3,16911.9,6237.5,5385.4,0.0,236426.4,0.0,16980.2,250466.9,395695.5,646162.4,629676.2,1031900.8,256701.7,42
9.1,75894.0,32210.0,43684.0,20269.5,16906.2,6231.7,5379.7,0.0,236426.4,0.0,17026.7,250466.9,395725.8,646192.7,629645.9,1031900.8,256695.9,42
10.1,75894.0,32210.0,43684.0,20269.6,16906.2,6231.8,5379.7,0.0,236426.4,0.0,17082.1,250466.9,395762.0,646228.9,629609.7,1031900.8,256696.0,42
11.1,75894.0,32210.0,43684.0,20263.6,16900.3,6225.8,5373.8,0.0,236426.4,0.0,17082.7,250466.9,395795.2,646262.1,629576.5,1031900.8,256690.0,42
12.1,75894.0,32210.0,43684.0,20255.7,16892.3,6217.9,5365.8,0.0,236426.4,0.0,17082.4,250466.9,395791.1,646258.0,629580.6,1031900.8,256682.1,42
13.1,75894.0,32210.0,43684.0,20255.7,16892.3,6217.9,5365.8,0.0,236426.4,0.0,17082.9,250466.9,395789.5,646256.4,629582.2,1031900.8,256682.1,42
14.1,75894.0,32210.0,43684.0,20257.7,16894.3,6219.9,5367.8,0.0,236426.4,0.0,17012.5,250466.9,395720.4,646187.3,629651.3,1031900.8,256684.1,42
15.1,75894.0,32210.0,43684.0,20251.7,16888.3,6213.9,5361.8,0.0,236426.4,0.0,17012.1,250466.9,395724.2,646191.1,629647.5,1031900.8,256678.1,42
16.1,75894.0,32210.0,43684.0,20251.7,16888.3,6213.9,5361.8,0.0,236426.4,0.0,17012.4,250466.8,395718.9,646185.7,629652.8,1031900.8,256678.1,42
17.1,75894.0,32210.0,43684.0,20253.7,16890.4,6215.9,5363.9,0.0,236426.4,0.0,17011.5,250466.8,395741.6,646208.4,629630.1,1031900.8,256680.1,42
18.1,75894.0,32210.0,43684.0,20255.8,16892.4,6218.0,5365.9,0.0,236426.5,0.0,17012.1,250466.8,395717.5,646184.3,629654.2,1031900.8,256682.2,42
19.1,75894.0,32210.0,43684.0,20255.8,16892.5,6218.0,5366.0,0.0,236426.5,0.0,16811.6,250466.8,395517.1,645983.9,629854.6,1031900.8,256682.3,42
20.1,75894.0,32210.0,43684.0,20251.9,16888.5,6214.1,5362.0,0.0,236426.5,0.0,16811.7,250466.8,395501.0,645967.8,629870.8,1031900.8,256678.3,42
21.1,75894.0,32210.0,43684.0,20252.0,16888.6,6214.2,5362.1,0.0,236426.5,0.0,16811.6,250466.8,395510.0,645976.8,629861.8,1031900.8,256678.5,42
22.1,75896.0,32210.0,43686.0,20252.0,16888.7,6214.2,5362.2,0.0,236426.5,0.0,16811.7,250466.9,395522.3,645989.2,629849.4,1031900.8,256678.5,42
23.1,75896.0,32210.0,43686.0,20250.1,16886.7,6212.3,5360.2,0.0,236426.5,0.0,16811.9,250466.9,395518.6,645985.5,629853.1,1031900.8,256676.6,42
24.1,75896.0,32210.0,43686.0,20250.1,16886.7,6212.3,5360.2,0.0,236426.5,0.0,16811.9,250466.9,395529.5,645996.4,629842.2,1031900.8,256676.6,42
25.1,75896.0,32210.0,43686.0,20250.1,16886.8,6212.3,5360.3,0.0,236426.5,0.0,16746.3,250466.9,395449.5,645916.4,629922.2,1031900.8,256676.7,42
26.1,75896.0,32210.0,43686.0,20250.3,16887.0,6212.5,5360.5,0.0,236426.6,0.0,16859.9,250466.9,395577.9,646044.9,629793.8,1031900.8,256676.9,42
27.1,75896.0,32210.0,43686.0,20250.3,16887.0,6212.5,5360.5,0.0,236426.6,0.0,16835.1,250466.9,395555.1,646022.0,629816.6,1031900.8,256676.9,42
28.1,75896.0,32210.0,43686.0,20242.4,16879.0,6204.6,5352.5,0.0,236426.6,0.0,16844.3,250466.9,395541.0,646007.9,629830.7,1031900.8,256668.9,42
29.1,75896.0,32210.0,43686.0,20248.4,16885.1,6210.6,5358.6,0.0,236426.5,0.0,16844.4,250466.9,395547.0,646013.9,629824.7,1031900.8,256675.0,42
30.1,75896.0,32210.0,43686.0,20248.4,16885.1,6210.6,5358.6,0.0,236426.5,0.0,16744.0,250466.8,395426.9,645893.7,629944.8,1031900.8,256675.0,42
31.1,75896.0,32210.0,43686.0,20248.4,16885.1,6210.6,5358.6,0.0,236426.5,0.0,16754.5,250466.8,395443.7,645910.5,629928.0,1031900.8,256675.0,42
32.1,75896.0,32210.0,43686.0,20248.5,16885.1,6210.7,5358.6,0.0,236426.5,0.0,16782.7,250466.8,395495.5,645962.3,629876.3,1031900.8,256675.0,42
33.1,75896.0,32210.0,43686.0,20248.5,16885.2,6210.7,5358.7,0.0,236426.5,0.0,16810.1,250466.8,395505.8,645972.6,629865.9,1031900.8,256675.1,42
34.1,75896.0,32210.0,43686.0,20244.5,16881.2,6206.7,5354.7,0.0,236426.5,0.0,16837.9,250466.8,395550.2,646017.0,629821.5,1031900.8,256671.1,42
35.1,75896.0,32210.0,43686.0,20248.6,16885.3,6210.8,5358.8,0.0,236426.5,0.0,16780.6,250466.8,395488.4,645955.2,629883.3,1031900.8,256675.2,42
36.1,75896.0,32210.0,43686.0,20248.6,16885.3,6210.8,5358.8,0.0,236426.6,0.0,16780.1,250466.9,395501.9,645968.8,629869.8,1031900.8,256675.2,42
37.1,75896.0,32210.0,43686.0,20248.7,16885.4,6210.9,5358.9,0.0,236426.6,0.0,16791.3,250466.9,395503.9,645970.8,629867.8,1031900.8,256675.3,42
38.1,75896.0,32210.0,43686.0,20248.9,16885.6,6211.1,5359.1,0.0,236426.6,0.0,16837.5,250466.8,395539.0,646005.9,629832.7,1031900.8,256675.5,42
39.1,75896.0,32210.0,43686.0,20226.9,16863.6,6189.1,5337.1,0.0,236426.6,0.0,16780.2,250466.8,395499.2,645966.0,629872.6,1031900.8,256653.5,42
40.1,75896.0,32210.0,43686.0,20227.0,16863.6,6189.2,5337.1,0.0,236426.6,0.0,16807.6,250466.8,395505.6,645972.4,629866.1,1031900.8,256653.6,42
41.1,75896.0,32210.0,43686.0,20227.0,16863.6,6189.2,5337.1,0.0,236426.6,0.0,16835.5,250466.8,395539.5,646006.4,629832.2,1031900.8,256653.6,42
42.1,75898.0,32212.0,43686.0,20201.0,16837.7,6163.2,5311.2,0.0,236426.6,0.0,16862.8,250466.9,395572.9,646039.8,629798.8,1031900.8,256627.6,42
43.1,75900.0,32212.0,43688.0,20203.0,16839.7,6165.2,5313.2,0.0,236426.6,0.0,16780.9,250466.9,395482.3,645949.2,629889.4,1031900.8,256629.6,42
44.1,75900.0,32212.0,43688.0,20213.1,16849.7,6175.3,5323.2,0.0,236426.6,0.0,16828.5,250466.9,395518.3,645985.2,629853.4,1031900.8,256639.6,42
