t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
# roles: P0:P D0:D
# metric: P0:cache_occupancy D0:unreachable
0.00,0.0000,0,0,105000,0.0000,0.0000,,,,,,
0.50,0.0516,5413,0,105000,0.0516,0.0000,,,,,,
1.00,0.0516,5413,0,105000,0.0516,0.0000,,,,,,
1.50,0.0516,5413,0,105000,0.0516,0.0000,,,,,,
2.00,0.0516,5413,0,105000,0.0516,0.0000,,,,,,
2.50,0.2220,23310,0,105000,0.2220,0.5536,,,,,,
3.00,0.2992,31415,0,105000,0.2992,0.0208,,,,,,
3.50,0.2992,31415,0,105000,0.2992,0.0208,,,,,,
4.00,0.2992,31415,0,105000,0.2992,0.0208,,,,,,
4.50,0.2992,31415,0,105000,0.2992,0.0208,,,,,,
5.00,0.3773,39607,0,105000,0.3772,0.0168,,,,,,
5.50,0.3773,39607,0,105000,0.3772,0.0168,,,,,,
6.00,0.3773,39607,0,105000,0.3772,0.0168,,,,,,
6.50,0.3773,39607,0,105000,0.3772,0.0168,,,,,,
7.00,0.3773,39607,0,105000,0.3772,0.0168,,,,,,
7.50,0.3773,39607,0,105000,0.3772,0.0168,,,,,,
# metric: P0:cache_occupancy D0:cache_occupancy
8.00,0.4553,42473,0,105000,0.4045,0.0208,0.7212,145688,1,202000,0.7212,0.0000
8.50,0.4553,42473,0,105000,0.4045,0.0208,0.7212,145688,1,202000,0.7212,0.0000
9.00,0.4553,42473,0,105000,0.4045,0.0208,0.7212,145688,1,202000,0.7212,0.0000
9.50,0.4553,42473,0,105000,0.4045,0.0208,0.7212,145688,1,202000,0.7212,0.0000
10.00,0.4553,42473,0,105000,0.4045,0.0208,0.7212,145688,1,202000,0.7212,0.0000
10.50,0.4553,42473,0,105000,0.4045,0.0208,0.7212,145688,1,202000,0.7212,0.0000
11.00,0.4553,42473,0,105000,0.4045,0.0208,0.7212,145688,1,202000,0.7212,0.0000
11.50,0.4553,42473,0,105000,0.4045,0.0208,0.7212,145688,1,202000,0.7212,0.0000
12.00,0.5333,50665,0,105000,0.4825,0.0085,0.7212,145688,1,202000,0.7212,0.0000
12.50,0.5333,50665,0,105000,0.4825,0.0085,0.7212,145688,1,202000,0.7212,0.0000
13.00,0.5333,50665,0,105000,0.4825,0.0085,0.7212,145688,1,202000,0.7212,0.0000
13.50,0.5333,50665,0,105000,0.4825,0.0085,0.7212,145688,1,202000,0.7212,0.0000
14.00,0.5333,50665,0,105000,0.4825,0.0085,0.7212,145688,1,202000,0.7212,0.0000
14.50,0.5333,50665,0,105000,0.4825,0.0085,0.7212,145688,1,202000,0.7212,0.0000
15.00,0.5333,50665,0,105000,0.4825,0.0085,0.7212,145688,1,202000,0.7212,0.0000
15.50,0.5333,50665,0,105000,0.4825,0.0085,0.7216,145755,1,202000,0.7216,0.0000
16.00,0.6113,53485,0,105000,0.5094,0.0188,0.7216,145755,1,202000,0.7216,0.0000
16.50,0.6113,53485,0,105000,0.5094,0.0188,0.7216,145755,1,202000,0.7216,0.0000
17.00,0.6113,53485,0,105000,0.5094,0.0188,0.7216,145755,1,202000,0.7216,0.0000
17.50,0.6113,53485,0,105000,0.5094,0.0188,0.7216,145755,1,202000,0.7216,0.0000
18.00,0.6113,53485,0,105000,0.5094,0.0188,0.7216,145755,1,202000,0.7216,0.0000
18.50,0.6113,53485,0,105000,0.5094,0.0188,0.7216,145755,1,202000,0.7216,0.0000
19.00,0.6893,57146,0,105000,0.5442,0.0188,0.7219,145825,1,202000,0.7219,0.0000
19.50,0.6893,57146,0,105000,0.5442,0.0188,0.7219,145825,1,202000,0.7219,0.0000
20.00,0.6893,57146,0,105000,0.5442,0.0188,0.7219,145825,1,202000,0.7219,0.0000
20.50,0.6893,57146,0,105000,0.5442,0.0188,0.7219,145825,1,202000,0.7219,0.0000
21.00,0.6893,57146,0,105000,0.5442,0.0188,0.7219,145825,1,202000,0.7219,0.0000
21.50,0.6893,57146,0,105000,0.5442,0.0188,0.7219,145825,1,202000,0.7219,0.0000
22.00,0.9490,84410,0,105000,0.8039,0.7051,0.7219,145825,1,202000,0.7219,0.0000
22.50,0.9490,84410,0,105000,0.8039,0.7051,0.7219,145825,1,202000,0.7219,0.0000
23.00,0.9490,84410,0,105000,0.8039,0.7051,0.7219,145825,1,202000,0.7219,0.0000
23.50,0.9490,84410,0,105000,0.8039,0.7051,0.7219,145825,1,202000,0.7219,0.0000
24.00,0.9490,84410,0,105000,0.8039,0.7051,0.7219,145825,1,202000,0.7219,0.0000
24.50,0.9490,84410,0,105000,0.8039,0.7051,0.7219,145825,1,202000,0.7219,0.0000
