t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
# roles: P0:P D0:D
# metric: P0:cache_occupancy D0:cache_occupancy
0.00,0.0000,0,0,105000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000
0.50,0.0316,3316,0,105000,0.0316,0.0000,0.0000,0,0,0,0.0000,0.0000
1.03,0.0316,3316,0,105000,0.0316,0.0000,0.0000,0,0,0,0.0000,0.0000
1.53,0.1090,11438,0,105000,0.1089,0.0168,0.0000,0,0,0,0.0000,0.0000
2.03,0.1862,19543,0,105000,0.1861,0.0168,0.0000,0,0,0,0.0000,0.0000
2.53,0.2642,24489,0,105000,0.2332,0.0188,0.0000,0,0,0,0.0000,0.0000
3.03,0.3422,32681,0,105000,0.3112,0.0228,0.0000,0,0,0,0.0000,0.0000
3.53,0.4202,40873,0,105000,0.3893,0.0188,0.7215,145739,1,202000,0.7215,0.0000
4.03,0.4982,43739,0,105000,0.4166,0.0085,0.7215,145739,1,202000,0.7215,0.0000
4.53,0.5763,51931,0,105000,0.4946,0.0188,0.7218,145806,1,202000,0.7218,0.0000
5.03,0.6543,54768,0,105000,0.5216,0.0208,0.7218,145806,1,202000,0.7218,0.0000
5.53,0.6543,54768,0,105000,0.5216,0.0208,0.7222,145876,1,202000,0.7222,0.0000
6.03,0.7323,59724,0,105000,0.5688,0.0208,0.7222,145876,1,202000,0.7222,0.0000
6.53,0.8103,67916,0,105000,0.6468,0.0188,0.7225,145946,1,202000,0.7225,0.0000
7.03,0.8883,70898,0,105000,0.6752,0.0125,0.7225,145946,1,202000,0.7225,0.0000
7.53,0.9664,79090,0,105000,0.7532,0.0185,0.7225,145946,1,202000,0.7225,0.0000
8.03,0.9627,87282,0,105000,0.8313,0.0208,0.7225,145946,1,202000,0.7225,0.0000
8.53,0.9589,90926,0,105000,0.8660,0.0229,0.7229,146032,1,202000,0.7229,0.0000
9.03,0.9589,90926,0,105000,0.8660,0.0229,0.7229,146032,1,202000,0.7229,0.0000
9.53,0.9873,99118,0,105000,0.9440,0.0000,0.7229,146032,1,202000,0.7229,0.0000
10.03,0.9720,96838,0,105000,0.9223,0.0212,0.7229,146032,1,202000,0.7229,0.0000
10.53,0.9530,96804,0,105000,0.9219,0.0162,0.7235,146153,1,202000,0.7235,0.0000
11.03,0.9728,96964,0,105000,0.9235,0.0154,0.7235,146153,1,202000,0.7235,0.0000
11.53,0.9764,99307,0,105000,0.9458,0.0206,0.6978,140957,1,202000,0.6978,0.0000
12.04,0.9774,99442,0,105000,0.9471,0.0159,0.6978,140957,1,202000,0.6978,0.0000
12.54,0.9774,99442,0,105000,0.9471,0.0159,0.7246,146366,1,202000,0.7246,0.0000
13.04,0.9985,96539,0,105000,0.9194,0.0158,0.7246,146366,1,202000,0.7246,0.0000
13.54,0.9985,96539,0,105000,0.9194,0.0158,0.7252,146497,1,202000,0.7252,0.0000
14.04,0.9711,96522,0,105000,0.9193,0.0306,0.7257,146585,1,202000,0.7257,0.0000
14.54,0.9711,96522,0,105000,0.9193,0.0306,0.7257,146585,1,202000,0.7257,0.0000
15.04,0.9783,102722,0,105000,0.9783,0.0000,0.6994,141279,1,202000,0.6994,0.0000
15.54,0.9783,102722,0,105000,0.9783,0.0000,0.6994,141279,1,202000,0.6994,0.0000
16.04,0.9947,96901,0,105000,0.9229,0.0131,0.7048,142365,1,202000,0.7048,0.0000
16.54,0.9947,96901,0,105000,0.9229,0.0131,0.7048,142365,1,202000,0.7048,0.0000
17.04,0.9732,97828,0,105000,0.9317,0.0255,0.7272,146888,1,202000,0.7272,0.0000
17.54,0.9898,103932,0,105000,0.9898,0.0000,0.7272,146888,1,202000,0.7272,0.0000
