t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
# roles: P0:P D0:D
# metric: P0:cache_occupancy D0:unreachable
0.00,0.0000,0,0,105000,0.0000,0.0000,,,,,,
0.50,0.0516,5413,0,105000,0.0516,0.0000,,,,,,
1.00,0.0516,5413,0,105000,0.0516,0.0000,,,,,,
1.50,0.2076,21797,0,105000,0.2076,0.0000,,,,,,
2.00,0.2856,29989,0,105000,0.2856,0.0000,,,,,,
# metric: P0:cache_occupancy D0:cache_occupancy
2.50,0.3121,32768,0,105000,0.3121,0.0000,0.7212,145688,1,202000,0.7212,0.0000
3.00,0.3583,37620,0,105000,0.3583,0.0000,0.6944,140271,1,202000,0.6944,0.0000
3.50,0.3923,41194,0,105000,0.3923,0.0000,0.6944,140271,1,202000,0.6944,0.0000
4.00,0.4384,46037,0,105000,0.4384,0.0000,0.6779,136938,1,202000,0.6779,0.0000
4.50,0.4384,46037,0,105000,0.4384,0.0000,0.6779,136938,1,202000,0.6779,0.0000
5.00,0.4665,48978,0,105000,0.4665,0.0000,0.6824,137837,1,202000,0.6824,0.0000
5.50,0.5445,57170,0,105000,0.5445,0.0000,0.6824,137837,1,202000,0.6824,0.0000
6.00,0.5720,60065,0,105000,0.5720,0.0000,0.6703,135402,1,202000,0.6703,0.0000
6.50,0.6185,64941,0,105000,0.6185,0.0000,0.6703,135402,1,202000,0.6703,0.0000
7.00,0.6447,67691,0,105000,0.6447,0.0000,0.6703,135402,1,202000,0.6703,0.0000
7.50,0.7227,75883,0,105000,0.7227,0.0000,0.6703,135402,1,202000,0.6703,0.0000
8.00,0.7504,78795,0,105000,0.7504,0.0000,0.7237,146194,1,202000,0.7237,0.0000
8.50,0.7970,83685,0,105000,0.7970,0.0000,0.7237,146194,1,202000,0.7237,0.0000
9.00,0.7970,83685,0,105000,0.7970,0.0000,0.6977,140927,1,202000,0.6977,0.0000
9.50,0.8437,88587,0,105000,0.8437,0.0000,0.6977,140927,1,202000,0.6977,0.0000
10.00,0.8908,93531,0,105000,0.8908,0.0000,0.7084,143100,1,202000,0.7084,0.0000
10.50,0.9688,101723,0,105000,0.9688,0.0000,0.7084,143100,1,202000,0.7084,0.0000
11.00,0.9351,98188,0,105000,0.9351,0.0000,0.7084,143100,1,202000,0.7084,0.0000
11.50,0.9382,98516,0,105000,0.9382,0.0000,0.7084,143100,1,202000,0.7084,0.0000
12.00,0.9382,98516,0,105000,0.9382,0.0000,0.6996,141310,1,202000,0.6996,0.0000
12.50,0.9194,96542,0,105000,0.9194,0.0000,0.6772,136801,1,202000,0.6772,0.0000
13.00,0.9175,96339,0,105000,0.9175,0.0000,0.6772,136801,1,202000,0.6772,0.0000
13.50,0.9368,98363,0,105000,0.9368,0.0000,0.6772,136801,1,202000,0.6772,0.0000
14.00,0.9368,98363,0,105000,0.9368,0.0000,0.6990,141198,1,202000,0.6990,0.0000
14.50,0.9268,97313,0,105000,0.9268,0.0000,0.6990,141198,1,202000,0.6990,0.0000
15.00,0.9268,97317,0,105000,0.9268,0.0000,0.7051,142432,1,202000,0.7051,0.0000
15.50,0.9368,98361,0,105000,0.9368,0.0000,0.7275,146961,1,202000,0.7275,0.0000
16.00,0.9368,98361,0,105000,0.9368,0.0000,0.7064,142692,1,202000,0.7064,0.0000
16.50,0.9189,96484,0,105000,0.9189,0.0000,0.6789,137133,1,202000,0.6789,0.0000
17.00,0.9329,97953,0,105000,0.9329,0.0000,0.7007,141536,1,202000,0.7007,0.0000
17.50,0.9329,97953,0,105000,0.9329,0.0000,0.7007,141536,1,202000,0.7007,0.0000
18.00,0.9315,97810,0,105000,0.9315,0.0000,0.6764,136637,1,202000,0.6764,0.0000
18.50,0.9299,97640,0,105000,0.9299,0.0000,0.6764,136637,1,202000,0.6764,0.0000
19.00,0.9299,97640,0,105000,0.9299,0.0000,0.7023,141867,1,202000,0.7023,0.0000
19.50,0.9299,97640,0,105000,0.9299,0.0000,0.7023,141867,1,202000,0.7023,0.0000
20.00,0.9841,103335,0,105000,0.9841,0.0000,0.6903,139445,1,202000,0.6903,0.0000
20.50,0.9841,103335,0,105000,0.9841,0.0000,0.7301,147490,2,202000,0.7301,0.0000
21.00,0.9160,96183,0,105000,0.9160,0.0000,0.6672,134781,1,202000,0.6672,0.0000
21.50,0.9274,97374,0,105000,0.9274,0.0000,0.6672,134781,1,202000,0.6672,0.0000
22.00,0.9153,96104,0,105000,0.9153,0.0000,0.6672,134781,1,202000,0.6672,0.0000
22.50,0.9153,96104,0,105000,0.9153,0.0000,0.7149,144406,1,202000,0.7149,0.0000
