elapsed_s,gpu_hbm_mb,gpu0_hbm_mb,gpu1_hbm_mb,proc_rss_mb,proc_anon_mb,proc_pss_mb,proc_pss_anon_mb,proc_locked_mb,file_cache_mb,hicache_dir_mb,anonpages_mb,reclaimable_mb,nonreclaimable_mb,mem_used_mb,mem_avail_mb,mem_total_mb,rss_plus_cache_mb,n_pids
0.1,101018.0,30606.0,70412.0,20996.9,17535.9,7003.0,6049.2,0.0,207012.9,0.0,19611.0,221422.8,448173.1,669595.8,577198.7,1031900.8,228009.8,42
1.1,101018.0,30606.0,70412.0,20997.1,17536.0,7003.1,6049.3,0.0,207012.9,0.0,20700.6,221422.8,449254.6,670677.4,576117.1,1031900.8,228009.9,42
2.1,101040.0,30628.0,70412.0,20997.1,17536.1,7003.1,6049.4,0.0,207012.9,0.0,21262.7,221422.8,449812.1,671234.9,575559.6,1031900.8,228010.0,42
3.1,101444.0,31032.0,70412.0,21145.9,17579.8,7150.7,6093.1,0.0,207012.9,0.0,20456.1,221422.7,449133.4,670556.2,576238.3,1031900.8,228158.8,42
4.1,101446.0,31034.0,70412.0,21149.6,17582.6,7153.7,6095.9,0.0,207012.9,0.0,20508.7,221422.8,449193.2,670616.1,576178.5,1031900.8,228162.5,42
5.1,101446.0,31034.0,70412.0,21149.8,17582.7,7153.9,6096.1,0.0,207012.9,0.0,20546.1,221422.9,449226.5,670649.4,576145.2,1031900.8,228162.7,42
6.1,101446.0,31034.0,70412.0,21150.0,17582.9,7154.1,6096.3,0.0,207012.9,0.0,20564.6,221422.9,449239.4,670662.3,576132.3,1031900.8,228162.8,42
7.1,101446.0,31034.0,70412.0,21146.1,17579.0,7150.1,6092.4,0.0,207012.9,0.0,20564.7,221422.9,449247.0,670669.8,576124.7,1031900.8,228158.9,42
8.1,101464.0,31032.0,70432.0,21220.9,17589.8,7225.0,6103.1,0.0,207012.9,0.0,20569.9,221422.9,449318.9,670741.8,576052.8,1031900.8,228233.8,42
9.1,101510.0,31078.0,70432.0,21229.4,17598.3,7233.5,6111.6,0.0,207012.9,0.0,20580.1,221423.1,449326.0,670749.0,576045.8,1031900.8,228242.3,42
10.1,101510.0,31078.0,70432.0,21229.5,17598.3,7233.6,6111.7,0.0,207012.9,0.0,20580.2,221423.0,449289.3,670712.4,576082.4,1031900.8,228242.4,42
11.1,101510.0,31078.0,70432.0,21229.5,17598.3,7233.6,6111.7,0.0,207012.9,0.0,20580.2,221423.1,449312.0,670735.1,576059.7,1031900.8,228242.4,42
12.1,101510.0,31078.0,70432.0,21229.6,17598.5,7233.7,6111.8,0.0,207012.9,0.0,20580.5,221422.9,449316.2,670739.1,576055.5,1031900.8,228242.5,42
13.1,101524.0,31092.0,70432.0,21230.0,17598.8,7234.0,6112.1,0.0,207012.9,0.0,20580.7,221422.9,449341.7,670764.7,576030.0,1031900.8,228242.9,42
14.1,101524.0,31092.0,70432.0,21230.4,17599.2,7234.5,6112.6,0.0,207012.9,0.0,20581.4,221423.0,449308.1,670731.1,576063.6,1031900.8,228243.3,42
15.1,101554.0,31122.0,70432.0,21218.6,17587.3,7222.7,6100.7,0.0,207012.9,0.0,20670.9,221423.1,449431.8,670854.8,575940.0,1031900.8,228231.5,42
16.1,101554.0,31122.0,70432.0,21218.6,17587.3,7222.7,6100.7,0.0,207012.9,0.0,20799.6,221423.1,449553.6,670976.7,575818.1,1031900.8,228231.5,42
17.1,101554.0,31122.0,70432.0,21222.6,17591.3,7226.7,6104.7,0.0,207012.9,0.0,20891.5,221423.0,449668.9,671091.9,575702.3,1031900.8,228235.5,42
18.1,101554.0,31122.0,70432.0,21224.8,17593.4,7228.8,6106.7,0.0,207012.9,0.0,20891.6,221423.2,449602.5,671025.8,575769.2,1031900.8,228237.7,42
19.1,101556.0,31124.0,70432.0,21224.9,17593.6,7229.0,6106.9,0.0,207012.9,0.0,20891.7,221423.1,449576.9,671000.0,575794.9,1031900.8,228237.9,42
20.1,101556.0,31124.0,70432.0,21223.3,17592.0,7227.4,6105.3,0.0,207012.9,0.0,20892.3,221423.2,449610.2,671033.4,575761.5,1031900.8,228236.3,42
21.1,101556.0,31124.0,70432.0,21231.5,17600.1,7235.6,6113.5,0.0,207012.9,0.0,20900.4,221423.7,449595.4,671019.0,575776.3,1031900.8,228244.5,42
22.1,101556.0,31124.0,70432.0,21231.6,17600.1,7235.6,6113.5,0.0,207012.9,0.0,20900.4,221423.1,449610.8,671034.0,575760.9,1031900.8,228244.5,42
23.1,101556.0,31124.0,70432.0,21211.6,17580.1,7215.7,6093.5,0.0,207012.9,0.0,20900.5,221423.3,449601.6,671024.9,575770.2,1031900.8,228224.6,42
