elapsed_s,gpu_hbm_mb,gpu0_hbm_mb,gpu1_hbm_mb,proc_rss_mb,proc_anon_mb,proc_pss_mb,proc_pss_anon_mb,proc_locked_mb,file_cache_mb,hicache_dir_mb,anonpages_mb,reclaimable_mb,nonreclaimable_mb,mem_used_mb,mem_avail_mb,mem_total_mb,rss_plus_cache_mb,n_pids
0.1,75550.0,31866.0,43684.0,36075.8,32724.9,22351.6,21505.2,0.0,221461.5,0.0,32416.5,235828.7,449714.9,685543.6,575652.8,1031900.8,257537.2,42
1.1,75552.0,31868.0,43684.0,36149.9,32777.4,22425.4,21557.7,0.0,221461.5,0.0,32476.8,235828.7,449803.5,685632.2,575564.3,1031900.8,257611.3,42
2.1,75552.0,31868.0,43684.0,36169.4,32796.0,22444.3,21576.3,0.0,221461.5,0.0,32495.6,235828.8,449837.7,685666.4,575530.1,1031900.8,257630.8,42
3.1,75552.0,31868.0,43684.0,36167.4,32794.1,22442.4,21574.4,0.0,221461.5,0.0,32520.3,235828.9,449871.5,685700.4,575496.2,1031900.8,257628.9,42
4.1,75552.0,31868.0,43684.0,36167.9,32794.6,22442.9,21574.9,0.0,221461.5,0.0,32573.4,235828.8,449907.3,685736.1,575460.4,1031900.8,257629.4,42
5.1,75552.0,31868.0,43684.0,36166.1,32792.7,22441.0,21573.0,0.0,221461.5,0.0,32172.7,235828.8,449535.9,685364.7,575831.8,1031900.8,257627.5,42
6.1,75552.0,31868.0,43684.0,36160.1,32786.8,22435.1,21567.1,0.0,221461.5,0.0,32182.2,235828.8,449545.5,685374.3,575822.2,1031900.8,257621.6,42
7.1,75552.0,31868.0,43684.0,36176.2,32797.9,22446.2,21578.2,0.0,221461.5,0.0,32816.2,235828.9,450190.2,686019.1,575177.5,1031900.8,257637.7,42
8.1,75554.0,31870.0,43684.0,36170.0,32791.5,22439.9,21571.8,0.0,221461.5,0.0,33646.9,235828.9,451039.3,686868.2,574328.4,1031900.8,257631.5,42
9.1,75554.0,31870.0,43684.0,36150.2,32770.9,22419.4,21551.3,0.0,221238.4,0.0,33676.3,235605.1,450998.4,686603.5,574369.4,1031900.8,257388.6,42
10.1,75556.0,31872.0,43684.0,35906.6,32527.1,22175.6,21307.5,0.0,221461.5,0.0,33462.4,235829.0,450830.2,686659.2,574538.0,1031900.8,257368.1,42
11.1,75556.0,31872.0,43684.0,35891.8,32512.3,22160.8,21292.7,0.0,221461.5,0.0,33518.4,235829.0,450909.3,686738.3,574458.4,1031900.8,257353.3,42
12.1,75556.0,31872.0,43684.0,35636.0,32256.6,21905.0,21036.9,0.0,221461.5,0.0,33629.6,235829.0,451018.7,686847.7,574349.0,1031900.8,257097.6,42
13.1,75556.0,31872.0,43684.0,35378.2,31998.8,21647.2,20779.1,0.0,221461.5,0.0,33794.0,235829.0,451201.7,687030.7,574166.0,1031900.8,256839.8,42
14.1,75556.0,31872.0,43684.0,35378.3,31998.9,21647.3,20779.2,0.0,221461.5,0.0,33960.1,235829.3,451362.5,687191.8,574005.2,1031900.8,256839.9,42
15.1,75558.0,31872.0,43686.0,35430.1,32050.6,21699.1,20830.9,0.0,221461.5,0.0,34133.7,235829.5,451540.8,687370.3,573826.9,1031900.8,256891.6,42
16.1,75558.0,31872.0,43686.0,35156.3,31776.8,21425.3,20557.1,0.0,221461.5,0.0,34217.0,235829.5,451619.6,687449.1,573748.1,1031900.8,256617.8,42
17.1,75558.0,31872.0,43686.0,34911.4,31531.9,21180.3,20312.2,0.0,221461.5,0.0,34152.4,235829.7,451579.2,687408.8,573788.6,1031900.8,256372.9,42
18.1,75558.0,31872.0,43686.0,34912.6,31533.1,21181.6,20313.5,0.0,221461.5,0.0,34154.5,235829.4,451615.1,687444.5,573752.6,1031900.8,256374.1,42
19.1,75558.0,31872.0,43686.0,34676.7,31297.2,20945.6,20077.5,0.0,221461.5,0.0,34154.8,235829.5,451614.0,687443.4,573753.8,1031900.8,256138.2,42
20.1,75558.0,31872.0,43686.0,34492.7,31113.3,20761.7,19893.6,0.0,221461.5,0.0,34154.9,235829.6,451623.1,687452.7,573744.6,1031900.8,255954.3,42
21.1,75558.0,31872.0,43686.0,34219.7,30840.3,20488.7,19620.6,0.0,221461.5,0.0,34156.1,235830.1,451585.5,687415.6,573782.2,1031900.8,255681.2,42
22.1,75558.0,31872.0,43686.0,34068.7,30689.3,20337.7,19469.6,0.0,221461.5,0.0,34183.2,235830.1,451638.2,687468.4,573729.5,1031900.8,255530.3,42
23.1,75558.0,31872.0,43686.0,33825.0,30445.5,20093.9,19225.8,0.0,221461.5,0.0,34247.1,235830.1,451689.1,687519.3,573678.6,1031900.8,255286.5,42
24.1,75558.0,31872.0,43686.0,33591.0,30211.6,19860.0,18991.9,0.0,221461.5,0.0,34083.2,235829.9,451525.9,687355.8,573841.8,1031900.8,255052.5,42
25.1,75558.0,31872.0,43686.0,33335.7,29956.2,19604.7,18736.6,0.0,221461.5,0.0,34025.7,235829.9,451497.7,687327.6,573870.0,1031900.8,254797.2,42
26.2,75558.0,31872.0,43686.0,33079.8,29700.4,19348.8,18480.7,0.0,221461.5,0.0,34026.2,235829.9,451471.1,687301.1,573896.6,1031900.8,254541.3,42
27.2,75558.0,31872.0,43686.0,32824.0,29444.6,19093.0,18224.9,0.0,221461.5,0.0,34026.8,235830.0,451494.5,687324.5,573873.2,1031900.8,254285.5,42
28.2,75558.0,31872.0,43686.0,32568.0,29188.6,18837.0,17968.9,0.0,221461.5,0.0,34026.6,235829.7,451478.4,687308.1,573889.3,1031900.8,254029.6,42
29.2,75560.0,31872.0,43688.0,32550.0,29170.6,18819.0,17950.9,0.0,221461.5,0.0,34045.0,235829.9,451496.0,687325.9,573871.7,1031900.8,254011.6,42
30.2,75560.0,31872.0,43688.0,32460.3,29080.8,18729.3,17861.2,0.0,221461.5,0.0,34105.5,235830.2,451581.7,687411.9,573786.0,1031900.8,253921.8,42
31.2,75560.0,31872.0,43688.0,32206.3,28826.8,18475.3,17607.2,0.0,221461.5,0.0,34206.7,235830.0,451709.9,687539.9,573657.8,1031900.8,253667.8,42
32.2,75560.0,31872.0,43688.0,31962.6,28583.2,18231.6,17363.5,0.0,221461.5,0.0,34225.9,235830.7,451704.1,687534.8,573663.6,1031900.8,253424.2,42
33.2,75560.0,31872.0,43688.0,31754.3,28374.9,18023.3,17155.2,0.0,221461.6,0.0,34228.0,235830.1,451719.1,687549.2,573648.7,1031900.8,253215.9,42
34.2,75560.0,31872.0,43688.0,31498.5,28119.1,17767.5,16899.4,0.0,221461.6,0.0,34228.4,235830.1,451712.8,687542.9,573655.0,1031900.8,252960.1,42
35.2,75560.0,31872.0,43688.0,31222.5,27843.1,17491.5,16623.4,0.0,221461.6,0.0,34393.4,235830.1,451849.8,687679.9,573517.9,1031900.8,252684.1,42
36.2,75560.0,31872.0,43688.0,30966.6,27587.1,17235.5,16367.4,0.0,221461.6,0.0,34202.7,235829.9,451670.1,687500.0,573697.6,1031900.8,252428.1,42
37.2,75560.0,31872.0,43688.0,31078.6,27699.1,17347.6,16479.4,0.0,221461.6,0.0,33705.3,235830.5,451153.9,686984.4,574213.8,1031900.8,252540.1,42
38.2,75560.0,31872.0,43688.0,30870.7,27491.3,17139.7,16271.6,0.0,221461.6,0.0,33734.8,235830.3,451199.3,687029.6,574168.4,1031900.8,252332.3,42
