t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
# roles: P0:P D0:D
# metric: P0:cache_occupancy D0:unreachable
0.00,0.0000,0,0,105000,0.0000,0.0000,,,,,,
0.50,0.0000,0,0,105000,0.0000,0.0000,,,,,,
1.00,0.0516,5413,0,105000,0.0516,0.0000,,,,,,
1.50,0.1296,13605,0,105000,0.1296,0.0000,,,,,,
2.00,0.1296,13605,0,105000,0.1296,0.0000,,,,,,
# metric: P0:cache_occupancy D0:cache_occupancy
2.50,0.1296,13605,0,105000,0.1296,0.0000,0.0829,16752,1,202000,0.0829,0.0000
3.00,0.1296,13605,0,105000,0.1296,0.0000,0.0561,11338,1,202000,0.0561,0.0000
3.50,0.0440,4618,0,105000,0.0440,0.0000,0.0561,11338,1,202000,0.0561,0.0000
4.00,0.0522,5482,0,105000,0.0522,0.0000,0.0501,10114,1,202000,0.0501,0.0000
4.50,0.0846,8885,0,105000,0.0846,0.0000,0.0671,13557,1,202000,0.0671,0.0000
5.00,0.0846,8885,0,105000,0.0846,0.0000,0.0671,13557,1,202000,0.0671,0.0000
5.50,0.0326,3418,0,105000,0.0326,0.0000,0.0572,11550,1,202000,0.0572,0.0000
6.00,0.0449,4717,0,105000,0.0449,0.0000,0.0574,11598,2,202000,0.0574,0.0000
6.50,0.0528,5543,0,105000,0.0528,0.0000,0.0680,13726,1,202000,0.0680,0.0000
7.00,0.1032,10840,0,105000,0.1032,0.0000,0.0772,15597,1,202000,0.0772,0.0000
7.50,0.1032,10840,0,105000,0.1032,0.0000,0.0772,15597,1,202000,0.0772,0.0000
8.00,0.0332,3488,0,105000,0.0332,0.0000,0.0674,13613,1,202000,0.0674,0.0000
8.50,0.0459,4821,0,105000,0.0459,0.0000,0.0674,13613,1,202000,0.0674,0.0000
9.00,0.0459,4821,0,105000,0.0459,0.0000,0.0674,13613,1,202000,0.0674,0.0000
9.50,0.0534,5609,0,105000,0.0534,0.0000,0.0517,10435,1,202000,0.0517,0.0000
10.00,0.1044,10960,0,105000,0.1044,0.0000,0.0718,14508,1,202000,0.0718,0.0000
10.50,0.0846,8884,0,105000,0.0846,0.0000,0.0683,13798,1,202000,0.0683,0.0000
11.00,0.0804,8447,0,105000,0.0804,0.0000,0.0683,13798,1,202000,0.0683,0.0000
11.50,0.0968,10165,0,105000,0.0968,0.0000,0.0679,13719,1,202000,0.0679,0.0000
12.00,0.0816,8567,0,105000,0.0816,0.0000,0.0679,13719,1,202000,0.0679,0.0000
12.50,0.0816,8567,0,105000,0.0816,0.0000,0.0937,18932,1,202000,0.0937,0.0000
13.00,0.0816,8567,0,105000,0.0816,0.0000,0.0693,13994,1,202000,0.0693,0.0000
13.50,0.0516,5415,0,105000,0.0516,0.0000,0.0695,14045,2,202000,0.0695,0.0000
14.00,0.0516,5415,0,105000,0.0516,0.0000,0.0518,10468,1,202000,0.0518,0.0000
14.50,0.0509,5344,0,105000,0.0509,0.0000,0.0951,19205,1,202000,0.0951,0.0000
15.00,0.1289,13536,0,105000,0.1289,0.0000,0.0951,19205,1,202000,0.0951,0.0000
15.50,0.1350,14176,0,105000,0.1350,0.0000,0.0951,19205,1,202000,0.0951,0.0000
16.00,0.1350,14176,0,105000,0.1350,0.0000,0.0964,19479,1,202000,0.0964,0.0000
16.50,0.1350,14176,0,105000,0.1350,0.0000,0.0700,14136,1,202000,0.0700,0.0000
17.00,0.1350,14176,0,105000,0.1350,0.0000,0.0700,14136,1,202000,0.0700,0.0000
17.50,0.0503,5280,0,105000,0.0503,0.0000,0.0532,10739,1,202000,0.0532,0.0000
18.00,0.0518,5439,0,105000,0.0518,0.0000,0.0532,10739,1,202000,0.0532,0.0000
18.50,0.0848,8903,0,105000,0.0848,0.0000,0.0713,14405,1,202000,0.0713,0.0000
19.00,0.0523,5491,0,105000,0.0523,0.0000,0.0715,14453,2,202000,0.0715,0.0000
19.50,0.0523,5491,0,105000,0.0523,0.0000,0.0715,14453,2,202000,0.0715,0.0000
20.00,0.0523,5491,0,105000,0.0523,0.0000,0.0265,5353,1,202000,0.0265,0.0000
20.50,0.1038,10896,0,105000,0.1038,0.0000,0.0265,5353,1,202000,0.0265,0.0000
21.00,0.0863,9059,0,105000,0.0863,0.0000,0.0265,5353,1,202000,0.0265,0.0000
21.50,0.0863,9059,0,105000,0.0863,0.0000,0.0723,14609,1,202000,0.0723,0.0000
22.00,0.0863,9058,0,105000,0.0863,0.0000,0.0995,20094,2,202000,0.0995,0.0000
22.50,0.1046,10983,0,105000,0.1046,0.0000,0.0995,20094,2,202000,0.0995,0.0000
