elapsed_s,gpu_hbm_mb,gpu0_hbm_mb,gpu1_hbm_mb,proc_rss_mb,proc_anon_mb,proc_pss_mb,proc_pss_anon_mb,proc_locked_mb,file_cache_mb,hicache_dir_mb,anonpages_mb,reclaimable_mb,nonreclaimable_mb,mem_used_mb,mem_avail_mb,mem_total_mb,rss_plus_cache_mb,n_pids
0.1,101608.0,31196.0,70412.0,20555.4,17093.6,6517.5,5561.8,0.0,220208.9,0.0,17901.8,234580.8,435760.6,670341.4,589611.1,1031900.8,240764.3,42
1.1,102048.0,31596.0,70452.0,20809.4,17174.8,6771.3,5643.0,0.0,220208.9,0.0,18004.4,234581.0,436173.2,670754.2,589198.5,1031900.8,241018.4,42
2.1,102072.0,31608.0,70464.0,20867.0,17226.1,6823.2,5694.3,0.0,220209.0,0.0,18013.7,234581.3,436071.0,670652.2,589300.7,1031900.8,241075.9,42
3.1,102076.0,31612.0,70464.0,20760.4,17119.4,6716.5,5587.6,0.0,220209.0,0.0,18021.3,234581.4,436063.6,670644.9,589308.1,1031900.8,240969.3,42
4.1,102076.0,31612.0,70464.0,20780.9,17139.1,6736.3,5607.3,0.0,220209.0,0.0,18047.0,234581.4,436091.6,670673.0,589280.1,1031900.8,240989.9,42
5.1,102076.0,31612.0,70464.0,20781.8,17140.0,6737.2,5608.2,0.0,220209.0,0.0,17868.9,234581.6,435919.0,670500.7,589452.2,1031900.8,240990.8,42
6.1,102364.0,31898.0,70466.0,20781.1,17139.2,6736.5,5607.4,0.0,220209.0,0.0,17870.3,234581.7,435924.7,670506.4,589447.1,1031900.8,240990.1,42
7.1,102364.0,31898.0,70466.0,20781.6,17139.7,6736.9,5607.9,0.0,220209.0,0.0,17870.8,234581.6,435902.5,670484.1,589469.2,1031900.8,240990.5,42
8.1,102364.0,31898.0,70466.0,20767.5,17125.6,6722.8,5593.8,0.0,220209.0,0.0,17875.9,234581.6,435940.4,670522.0,589430.8,1031900.8,240976.4,42
9.1,102364.0,31898.0,70466.0,20761.9,17119.9,6717.2,5588.1,0.0,220209.0,0.0,17850.2,234581.8,435907.9,670489.7,589463.8,1031900.8,240970.8,42
10.1,102364.0,31898.0,70466.0,20762.1,17120.1,6717.4,5588.3,0.0,220209.0,0.0,17906.9,234581.7,435965.6,670547.3,589406.1,1031900.8,240971.0,42
11.1,102364.0,31898.0,70466.0,20764.9,17122.9,6720.2,5591.1,0.0,220209.0,0.0,17966.6,234581.8,436022.5,670604.4,589349.2,1031900.8,240973.9,42
12.1,102364.0,31898.0,70466.0,20734.4,17092.3,6689.7,5560.5,0.0,220209.0,0.0,18022.3,234581.9,436069.2,670651.1,589302.5,1031900.8,240943.4,42
13.1,102658.0,32192.0,70466.0,20725.5,17083.5,6680.8,5551.7,0.0,220209.0,0.0,18048.8,234582.1,436112.0,670694.1,589259.7,1031900.8,240934.5,42
14.1,102658.0,32192.0,70466.0,20725.7,17083.7,6681.0,5551.9,0.0,220209.0,0.0,18176.9,234581.8,436220.5,670802.3,589151.2,1031900.8,240934.7,42
15.1,102660.0,32192.0,70468.0,20719.7,17077.7,6675.1,5545.9,0.0,220209.0,0.0,18270.0,234581.8,436290.5,670872.3,589081.2,1031900.8,240928.7,42
16.1,102660.0,32192.0,70468.0,20722.0,17079.9,6677.3,5548.1,0.0,220209.0,0.0,18334.6,234581.6,436373.5,670955.1,588998.2,1031900.8,240931.0,42
17.1,102660.0,32192.0,70468.0,20720.1,17078.0,6675.4,5546.2,0.0,220209.0,0.0,18334.8,234581.6,436365.0,670946.6,589006.7,1031900.8,240929.0,42
18.1,102660.0,32192.0,70468.0,20720.2,17078.1,6675.5,5546.3,0.0,220209.0,0.0,18335.1,234581.6,436369.3,670950.9,589002.4,1031900.8,240929.2,42
19.1,102660.0,32192.0,70468.0,20720.4,17078.4,6675.7,5546.6,0.0,220209.0,0.0,18353.2,234581.6,436400.0,670981.6,588971.7,1031900.8,240929.4,42
20.1,102660.0,32192.0,70468.0,20718.4,17076.4,6673.7,5544.6,0.0,220209.0,0.0,18429.0,234581.7,436468.2,671049.9,588903.6,1031900.8,240927.4,42
21.1,102660.0,32192.0,70468.0,20714.4,17072.4,6669.7,5540.6,0.0,220209.0,0.0,18318.9,234581.9,436362.9,670944.8,589008.8,1031900.8,240923.4,42
22.1,102660.0,32192.0,70468.0,20716.6,17074.5,6671.9,5542.8,0.0,220209.0,0.0,18319.7,234581.9,436370.9,670952.8,589000.8,1031900.8,240925.6,42
23.1,102660.0,32192.0,70468.0,20714.7,17072.6,6670.0,5540.8,0.0,220209.0,0.0,18319.8,234582.0,436352.1,670934.1,589019.6,1031900.8,240923.7,42
24.1,102660.0,32192.0,70468.0,20725.7,17081.0,6679.3,5549.2,0.0,220209.0,0.0,17931.2,234582.0,435978.3,670560.3,589393.4,1031900.8,240934.7,42
25.1,102660.0,32192.0,70468.0,20721.9,17077.2,6675.4,5545.4,0.0,220209.0,0.0,17931.4,234581.9,435967.6,670549.5,589404.2,1031900.8,240930.9,42
26.1,102660.0,32192.0,70468.0,20711.9,17067.2,6665.4,5535.4,0.0,220209.0,0.0,17931.5,234581.7,435960.4,670542.0,589411.4,1031900.8,240920.9,42
27.1,102660.0,32192.0,70468.0,20709.7,17065.0,6663.3,5533.2,0.0,220209.0,0.0,17981.1,234582.0,436023.2,670605.2,589348.5,1031900.8,240918.7,42
28.1,102660.0,32192.0,70468.0,20705.8,17061.1,6659.4,5529.3,0.0,220209.0,0.0,18036.0,234581.7,436080.5,670662.3,589291.2,1031900.8,240914.8,42
29.1,102660.0,32192.0,70468.0,20710.0,17065.4,6663.6,5533.6,0.0,220209.0,0.0,18073.3,234581.9,436115.8,670697.7,589255.9,1031900.8,240919.0,42
30.1,102660.0,32192.0,70468.0,20710.2,17065.5,6663.8,5533.7,0.0,220209.0,0.0,18155.6,234581.8,436198.0,670779.8,589173.7,1031900.8,240919.2,42
31.1,102662.0,32194.0,70468.0,20708.4,17063.7,6661.9,5531.9,0.0,220209.0,0.0,18284.4,234581.8,436318.1,670899.8,589053.7,1031900.8,240917.4,42
32.1,102662.0,32194.0,70468.0,20708.4,17063.7,6661.9,5531.9,0.0,220209.0,0.0,18412.8,234581.7,436475.5,671057.3,588896.2,1031900.8,240917.4,42
33.1,102662.0,32194.0,70468.0,20696.5,17051.8,6650.1,5520.0,0.0,220209.0,0.0,18413.7,234581.9,436446.8,671028.7,588924.9,1031900.8,240905.5,42
34.1,102962.0,32494.0,70468.0,20695.0,17050.3,6648.5,5518.5,0.0,220209.0,0.0,18413.8,234582.0,436456.3,671038.3,588915.4,1031900.8,240904.0,42
35.1,102962.0,32494.0,70468.0,20691.4,17046.7,6645.0,5514.9,0.0,220209.0,0.0,18414.4,234582.4,436455.2,671037.6,588916.5,1031900.8,240900.4,42
36.1,102962.0,32494.0,70468.0,20679.4,17034.8,6633.0,5503.0,0.0,220209.1,0.0,18414.7,234581.8,436476.3,671058.1,588895.4,1031900.8,240888.5,42
37.1,102962.0,32494.0,70468.0,20661.0,17016.4,6614.6,5484.6,0.0,220209.1,0.0,18420.3,234582.0,436462.6,671044.6,588909.1,1031900.8,240870.1,42
38.1,102962.0,32494.0,70468.0,20661.4,17016.8,6615.0,5485.0,0.0,220209.1,0.0,18260.1,234581.8,436329.1,670910.9,589042.6,1031900.8,240870.5,42
39.1,102962.0,32494.0,70468.0,20655.6,17011.0,6609.2,5479.2,0.0,220209.1,0.0,18321.8,234581.7,436385.2,670966.9,588986.6,1031900.8,240864.7,42
40.1,102962.0,32494.0,70468.0,20659.6,17015.0,6613.2,5483.2,0.0,220209.1,0.0,18151.3,234582.0,436209.6,670791.5,589162.2,1031900.8,240868.7,42
41.1,102962.0,32494.0,70468.0,20659.7,17015.1,6613.3,5483.3,0.0,220209.1,0.0,18151.2,234581.8,436186.4,670768.2,589185.3,1031900.8,240868.8,42
42.1,102962.0,32494.0,70468.0,20659.7,17015.1,6613.3,5483.3,0.0,220209.1,0.0,18151.2,234581.8,436179.8,670761.6,589191.9,1031900.8,240868.8,42
43.1,102962.0,32494.0,70468.0,20619.7,16975.1,6573.3,5443.3,0.0,220209.1,0.0,17935.7,234582.0,435962.4,670544.3,589409.4,1031900.8,240828.8,42
44.1,102962.0,32494.0,70468.0,20638.4,16993.8,6592.0,5462.0,0.0,220209.1,0.0,17935.6,234581.8,435979.6,670561.3,589392.1,1031900.8,240847.5,42
45.1,102962.0,32494.0,70468.0,20638.6,16993.9,6592.1,5462.1,0.0,220209.1,0.0,17935.8,234581.8,435965.7,670547.5,589406.0,1031900.8,240847.6,42
46.1,102962.0,32494.0,70468.0,20642.6,16997.9,6596.1,5466.1,0.0,220209.1,0.0,17963.1,234582.0,435991.9,670573.9,589379.8,1031900.8,240851.7,42
47.1,102962.0,32494.0,70468.0,20644.9,17000.3,6598.5,5468.5,0.0,220209.1,0.0,18046.0,234582.2,436078.3,670660.5,589293.4,1031900.8,240854.0,42
48.1,102962.0,32494.0,70468.0,20645.3,17000.7,6598.9,5468.9,0.0,220209.1,0.0,18120.1,234581.8,436150.6,670732.4,589221.1,1031900.8,240854.4,42
49.1,102962.0,32494.0,70468.0,20641.4,16996.7,6594.9,5464.9,0.0,220209.1,0.0,18138.5,234581.8,436174.8,670756.6,589197.0,1031900.8,240850.4,42
50.1,102962.0,32494.0,70468.0,20645.4,17000.7,6598.9,5468.9,0.0,220209.1,0.0,18230.3,234581.8,436247.1,670828.8,589124.6,1031900.8,240854.4,42
51.1,102962.0,32494.0,70468.0,20657.3,17011.7,6610.0,5480.0,0.0,220209.1,0.0,18295.2,234581.8,436327.2,670909.0,589044.5,1031900.8,240866.4,42
52.1,102962.0,32494.0,70468.0,20637.6,16992.1,6590.3,5460.3,0.0,220209.1,0.0,18296.2,234581.9,436351.3,670933.2,589020.4,1031900.8,240846.7,42
53.1,102962.0,32494.0,70468.0,20643.6,16998.1,6596.3,5466.3,0.0,220209.1,0.0,18296.6,234582.2,436349.1,670931.3,589022.6,1031900.8,240852.7,42
