t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
# roles: P0:P D0:D
# metric: P0:cache_occupancy D0:unreachable
0.00,0.0000,0,0,105000,0.0000,0.0000,,,,,,
0.50,0.0000,0,0,105000,0.0000,0.0000,,,,,,
1.00,0.0440,4618,0,105000,0.0440,0.0000,,,,,,
1.50,0.1214,12740,0,105000,0.1213,0.0179,,,,,,
2.00,0.1214,12740,0,105000,0.1213,0.0179,,,,,,
# metric: P0:cache_occupancy D0:cache_occupancy
2.50,0.1214,12740,0,105000,0.1213,0.0179,0.1072,16752,1,156229,0.1072,0.0000
3.00,0.1214,12740,0,105000,0.1213,0.0179,0.1072,16752,1,156229,0.1072,0.0000
3.50,0.1571,7888,0,105000,0.0751,0.9809,0.0560,8755,1,156229,0.0560,0.0000
4.00,0.1580,7987,0,105000,0.0761,0.9790,0.0560,8755,1,156229,0.0560,0.0000
4.50,0.1587,8764,0,105000,0.0835,0.9905,0.0871,13609,1,156229,0.0871,0.0000
5.00,0.1592,12069,0,105000,0.1149,0.9905,0.0871,13609,1,156229,0.0871,0.0000
5.50,0.1592,12069,0,105000,0.1149,0.9905,0.0788,12314,1,156229,0.0788,0.0000
6.00,0.1603,8100,0,105000,0.0771,0.0132,0.1213,18957,1,156229,0.1213,0.0000
6.50,0.1603,8100,0,105000,0.0771,0.0132,0.1213,18957,1,156229,0.1213,0.0000
7.00,0.1603,8100,0,105000,0.0771,0.0132,0.1213,18957,1,156229,0.1213,0.0000
7.50,0.2101,10692,0,105000,0.1018,0.9890,0.1001,15634,1,156229,0.1001,0.0000
8.00,0.2107,14055,0,105000,0.1339,0.9854,0.1001,15634,1,156229,0.1001,0.0000
8.50,0.2112,13606,0,105000,0.1296,0.9810,0.1001,15634,1,156229,0.1001,0.0000
9.00,0.2112,13606,0,105000,0.1296,0.9810,0.0886,13845,1,156229,0.0886,0.0000
9.50,0.2120,13470,0,105000,0.1283,0.9899,0.0886,13845,1,156229,0.0886,0.0000
10.00,0.2126,10807,0,105000,0.1029,0.9882,0.0656,10244,1,156229,0.0656,0.0000
10.50,0.2132,14225,0,105000,0.1355,0.9873,0.1016,15876,1,156229,0.1016,0.0000
11.00,0.2132,14225,0,105000,0.1355,0.9873,0.1016,15876,1,156229,0.1016,0.0000
11.50,0.2132,14225,0,105000,0.1355,0.9873,0.0923,14426,1,156229,0.0923,0.0000
12.00,0.2136,8287,0,105000,0.0789,0.9776,0.0923,14426,1,156229,0.0923,0.0000
12.50,0.2640,15465,0,105000,0.1473,0.9882,0.1225,19142,1,156229,0.1225,0.0000
13.00,0.2646,15529,0,105000,0.1479,0.0211,0.1225,19142,1,156229,0.1225,0.0000
13.50,0.2955,13859,0,105000,0.1320,0.0160,0.1225,19142,1,156229,0.1225,0.0000
14.00,0.2955,13859,0,105000,0.1320,0.0160,0.1243,19426,1,156229,0.1243,0.0000
14.50,0.2955,13859,0,105000,0.1320,0.0160,0.1246,19466,1,156229,0.1246,0.0000
15.00,0.3465,5442,0,105000,0.0518,0.0133,0.0909,14202,1,156229,0.0909,0.0000
15.50,0.3962,15833,0,105000,0.1508,0.9826,0.0909,14202,1,156229,0.0909,0.0000
16.00,0.3962,15833,0,105000,0.1508,0.9826,0.1029,16070,1,156229,0.1029,0.0000
16.50,0.3970,13800,0,105000,0.1314,0.9779,0.0898,14022,1,156229,0.0898,0.0000
17.00,0.3970,13800,0,105000,0.1314,0.9779,0.0898,14022,1,156229,0.0898,0.0000
17.50,0.3978,8763,0,105000,0.0835,0.9878,0.0570,8900,1,156229,0.0570,0.0000
18.00,0.3984,10719,0,105000,0.1021,0.9864,0.0570,8900,1,156229,0.0570,0.0000
18.50,0.3991,16066,0,105000,0.1530,0.9860,0.0915,14293,1,156229,0.0915,0.0000
19.00,0.3991,16066,0,105000,0.1530,0.9860,0.1044,16312,1,156229,0.1044,0.0000
19.50,0.3998,8741,0,105000,0.0832,0.9778,0.1044,16312,1,156229,0.1044,0.0000
20.00,0.4006,14257,0,105000,0.1358,0.9880,0.0913,14270,1,156229,0.0913,0.0000
20.50,0.4006,14257,0,105000,0.1358,0.9880,0.0928,14501,1,156229,0.0928,0.0000
21.00,0.4012,14257,0,105000,0.1358,0.9838,0.0928,14501,1,156229,0.0928,0.0000
21.50,0.4012,14257,0,105000,0.1358,0.9838,0.0928,14501,1,156229,0.0928,0.0000
22.00,0.4020,5458,0,105000,0.0520,0.0263,0.0706,11024,1,156229,0.0706,0.0000
22.50,0.4326,17421,0,105000,0.1659,0.9826,0.0706,11024,1,156229,0.0706,0.0000
