elapsed_s,gpu_hbm_mb,gpu0_hbm_mb,gpu1_hbm_mb,proc_rss_mb,proc_anon_mb,proc_pss_mb,proc_pss_anon_mb,proc_locked_mb,file_cache_mb,hicache_dir_mb,anonpages_mb,reclaimable_mb,nonreclaimable_mb,mem_used_mb,mem_avail_mb,mem_total_mb,rss_plus_cache_mb,n_pids
0.1,74290.0,30606.0,43684.0,20437.9,17088.8,6512.4,5666.0,0.0,207151.4,0.0,18901.3,221559.6,447346.7,668906.2,578025.1,1031900.8,227589.3,42
1.1,74290.0,30606.0,43684.0,20382.0,17032.8,6456.5,5610.1,0.0,207151.4,0.0,20048.5,221559.6,448470.1,670029.8,576901.6,1031900.8,227533.4,42
2.1,74294.0,30610.0,43684.0,20384.1,17034.9,6458.6,5612.2,0.0,207151.4,0.0,20572.0,221559.8,449001.2,670561.0,576370.5,1031900.8,227535.5,42
3.1,74314.0,30630.0,43684.0,20456.8,17105.8,6529.9,5683.0,0.0,207151.4,0.0,19708.2,221559.8,448151.3,669711.1,577220.4,1031900.8,227608.2,42
4.1,74314.0,30630.0,43684.0,20457.0,17106.0,6530.1,5683.2,0.0,207151.4,0.0,19709.1,221559.7,448157.9,669717.6,577213.8,1031900.8,227608.4,42
5.1,74314.0,30630.0,43684.0,20457.1,17106.0,6530.2,5683.3,0.0,207151.4,0.0,19709.2,221559.7,448149.6,669709.3,577222.1,1031900.8,227608.5,42
6.1,74314.0,30630.0,43684.0,20457.3,17106.2,6530.3,5683.5,0.0,207151.4,0.0,19709.4,221559.7,448142.8,669702.5,577228.9,1031900.8,227608.7,42
7.1,74360.0,30676.0,43684.0,20461.6,17110.4,6534.6,5687.7,0.0,207151.4,0.0,19709.7,221559.7,448146.8,669706.6,577224.9,1031900.8,227613.0,42
8.1,74394.0,30710.0,43684.0,20461.9,17110.7,6534.9,5688.0,0.0,207151.4,0.0,19710.2,221559.7,448159.3,669719.0,577212.5,1031900.8,227613.3,42
9.1,74394.0,30710.0,43684.0,20460.0,17108.9,6533.0,5686.1,0.0,207151.4,0.0,19712.4,221559.7,448168.8,669728.6,577202.6,1031900.8,227611.5,42
10.1,74394.0,30710.0,43684.0,20448.1,17096.9,6521.1,5674.2,0.0,207151.4,0.0,19730.9,221559.7,448187.1,669746.8,577184.6,1031900.8,227599.5,42
11.1,74394.0,30710.0,43684.0,20442.1,17090.9,6515.1,5668.2,0.0,207151.4,0.0,19730.9,221559.7,448181.3,669741.0,577190.4,1031900.8,227593.5,42
12.1,74436.0,30752.0,43684.0,20444.3,17093.1,6517.3,5670.4,0.0,207151.5,0.0,19728.2,221559.6,448194.7,669754.3,577177.0,1031900.8,227595.7,42
13.1,74494.0,30810.0,43684.0,20440.4,17089.3,6513.5,5666.5,0.0,207151.5,0.0,19728.7,221559.6,448191.2,669750.8,577180.5,1031900.8,227591.9,42
14.1,74558.0,30874.0,43684.0,20434.7,17083.6,6507.7,5660.8,0.0,207151.5,0.0,19729.2,221559.6,448202.3,669761.8,577169.4,1031900.8,227586.2,42
15.1,74558.0,30874.0,43684.0,20434.8,17083.7,6507.8,5660.9,0.0,207151.5,0.0,19729.3,221559.6,448193.8,669753.4,577177.9,1031900.8,227586.2,42
16.1,74558.0,30874.0,43684.0,20432.9,17081.8,6505.9,5659.0,0.0,207151.5,0.0,19729.5,221559.6,448165.7,669725.3,577206.0,1031900.8,227584.4,42
17.1,74558.0,30874.0,43684.0,20430.9,17079.8,6504.0,5657.1,0.0,207151.5,0.0,19729.6,221559.6,448196.6,669756.2,577175.1,1031900.8,227582.4,42
18.1,74644.0,30960.0,43684.0,20431.2,17080.0,6504.2,5657.3,0.0,207151.5,0.0,19729.9,221559.5,448179.5,669739.0,577192.2,1031900.8,227582.6,42
19.1,74824.0,31140.0,43684.0,20431.4,17080.3,6504.5,5657.5,0.0,207151.5,0.0,19730.4,221559.6,448182.8,669742.3,577188.9,1031900.8,227582.9,42
20.1,74824.0,31140.0,43684.0,20410.0,17058.8,6483.0,5636.1,0.0,207151.5,0.0,19731.1,221559.6,448170.1,669729.7,577201.6,1031900.8,227561.4,42
21.1,74824.0,31140.0,43684.0,20410.0,17058.8,6483.0,5636.1,0.0,207151.5,0.0,19731.2,221559.6,448185.2,669744.8,577186.5,1031900.8,227561.4,42
22.1,74824.0,31140.0,43684.0,20408.0,17056.9,6481.0,5634.1,0.0,207151.5,0.0,19731.2,221559.6,448179.9,669739.4,577191.8,1031900.8,227559.5,42
23.1,74824.0,31140.0,43684.0,20408.0,17056.9,6481.0,5634.1,0.0,207151.5,0.0,19731.2,221559.6,448203.2,669762.8,577168.5,1031900.8,227559.5,42
24.1,74824.0,31140.0,43684.0,20410.0,17058.9,6483.1,5636.1,0.0,207151.5,0.0,19731.3,221559.6,448169.7,669729.3,577202.1,1031900.8,227561.5,42
25.1,74940.0,31256.0,43684.0,20410.1,17059.0,6483.2,5636.2,0.0,207151.5,0.0,19860.0,221559.8,448292.0,669851.7,577079.7,1031900.8,227561.6,42
26.1,75062.0,31378.0,43684.0,20410.6,17059.5,6483.6,5636.7,0.0,207151.5,0.0,19997.8,221559.8,448462.6,670022.4,576909.2,1031900.8,227562.1,42
27.1,75062.0,31378.0,43684.0,20362.7,17011.5,6435.7,5588.8,0.0,207151.5,0.0,20114.5,221559.8,448629.0,670188.7,576742.3,1031900.8,227514.2,42
28.1,75062.0,31378.0,43684.0,20396.7,17045.6,6469.7,5622.8,0.0,207151.5,0.0,20116.6,221559.8,448554.4,670114.2,576817.3,1031900.8,227548.2,42
29.1,75062.0,31378.0,43684.0,20396.7,17045.6,6469.8,5622.8,0.0,207151.5,0.0,20116.7,221559.8,448570.3,670130.1,576801.5,1031900.8,227548.2,42
30.1,75062.0,31378.0,43684.0,20378.8,17027.7,6451.9,5604.9,0.0,207151.5,0.0,20116.9,221559.8,448540.6,670100.4,576831.1,1031900.8,227530.3,42
31.1,75062.0,31378.0,43684.0,20363.0,17011.9,6436.0,5589.1,0.0,207151.5,0.0,20117.2,221559.9,448576.3,670136.1,576795.4,1031900.8,227514.5,42
32.1,75218.0,31532.0,43686.0,20361.3,17010.2,6434.3,5587.4,0.0,207154.6,0.0,20117.4,221562.9,448577.1,670140.0,576794.6,1031900.8,227515.9,42
33.1,75218.0,31532.0,43686.0,20368.1,17016.9,6441.1,5594.1,0.0,207154.6,0.0,20118.6,221563.0,448568.7,670131.7,576803.0,1031900.8,227522.7,42
34.1,75218.0,31532.0,43686.0,20256.1,16904.9,6329.1,5482.2,0.0,207154.6,0.0,20118.7,221562.8,448562.1,670124.9,576809.6,1031900.8,227410.7,42
35.1,75218.0,31532.0,43686.0,20254.1,16903.0,6327.1,5480.2,0.0,207154.6,0.0,20118.7,221562.8,448575.3,670138.1,576796.4,1031900.8,227408.7,42
36.1,75220.0,31534.0,43686.0,20262.1,16911.0,6335.2,5488.2,0.0,207154.6,0.0,20118.8,221562.7,448580.8,670143.6,576790.9,1031900.8,227416.8,42
37.1,75220.0,31534.0,43686.0,20262.2,16911.0,6335.2,5488.3,0.0,207154.6,0.0,20119.0,221563.0,448593.3,670156.2,576778.4,1031900.8,227416.8,42
38.1,75220.0,31534.0,43686.0,20150.4,16799.2,6223.4,5376.5,0.0,207154.6,0.0,20119.3,221563.0,448582.0,670145.1,576789.7,1031900.8,227305.0,42
39.1,75220.0,31534.0,43686.0,20150.4,16799.2,6223.4,5376.5,0.0,207154.6,0.0,20119.4,221563.0,448568.8,670131.7,576803.0,1031900.8,227305.0,42
40.1,75220.0,31534.0,43686.0,20150.4,16799.2,6223.4,5376.5,0.0,207154.6,0.0,20119.5,221563.0,448575.1,670138.1,576796.6,1031900.8,227305.0,42
41.1,75220.0,31534.0,43686.0,20150.5,16799.4,6223.5,5376.6,0.0,207154.6,0.0,20119.6,221562.9,448588.5,670151.5,576783.2,1031900.8,227305.1,42
42.1,75220.0,31534.0,43686.0,20054.6,16703.4,6127.6,5280.7,0.0,207154.6,0.0,20120.3,221562.9,448573.7,670136.6,576798.1,1031900.8,227209.2,42
43.1,75220.0,31534.0,43686.0,20054.6,16703.5,6127.6,5280.7,0.0,207154.7,0.0,20120.4,221562.9,448590.4,670153.2,576781.4,1031900.8,227209.3,42
44.1,75220.0,31534.0,43686.0,20048.7,16697.5,6121.7,5274.8,0.0,207154.7,0.0,20120.4,221562.8,448571.3,670134.1,576800.4,1031900.8,227203.3,42
45.1,75220.0,31534.0,43686.0,20044.8,16693.6,6117.8,5270.9,0.0,207154.7,0.0,20120.7,221562.8,448599.5,670162.2,576772.2,1031900.8,227199.4,42
46.1,75220.0,31534.0,43686.0,20044.9,16693.7,6117.9,5271.0,0.0,207154.7,0.0,20120.8,221562.8,448582.5,670145.3,576789.2,1031900.8,227199.5,42
47.1,75220.0,31534.0,43686.0,20042.9,16691.7,6115.9,5269.0,0.0,207154.7,0.0,20124.4,221562.9,448565.5,670128.4,576806.2,1031900.8,227197.5,42
48.1,75222.0,31534.0,43688.0,20044.9,16693.8,6117.9,5271.0,0.0,207154.7,0.0,20142.8,221562.9,448572.6,670135.5,576799.1,1031900.8,227199.6,42
49.1,75222.0,31534.0,43688.0,20042.9,16691.8,6115.9,5269.0,0.0,207154.7,0.0,20142.8,221562.9,448589.2,670152.1,576782.5,1031900.8,227197.6,42
50.1,75222.0,31534.0,43688.0,20042.9,16691.8,6115.9,5269.0,0.0,207154.7,0.0,20215.3,221563.0,448671.5,670234.5,576700.2,1031900.8,227197.6,42
