elapsed_s,gpu_hbm_mb,gpu0_hbm_mb,gpu1_hbm_mb,proc_rss_mb,proc_anon_mb,proc_pss_mb,proc_pss_anon_mb,proc_locked_mb,file_cache_mb,hicache_dir_mb,anonpages_mb,reclaimable_mb,nonreclaimable_mb,mem_used_mb,mem_avail_mb,mem_total_mb,rss_plus_cache_mb,n_pids
0.1,74320.0,30636.0,43684.0,36297.2,32943.9,22311.3,21462.8,0.0,207156.2,0.0,35203.2,221564.6,463883.6,685448.2,561488.1,1031900.8,243453.4,42
1.1,74320.0,30636.0,43684.0,36193.3,32840.0,22207.4,21358.9,0.0,206713.2,0.0,35999.3,221121.7,464682.5,685804.2,560689.2,1031900.8,242906.5,42
2.1,74320.0,30636.0,43684.0,36193.4,32840.1,22207.5,21359.0,0.0,206713.2,0.0,36520.5,221121.7,465195.2,686316.9,560176.5,1031900.8,242906.6,42
3.1,74326.0,30642.0,43684.0,36255.2,32900.1,22268.0,21419.1,0.0,206566.4,0.0,35879.9,220974.9,464483.0,685458.0,560888.7,1031900.8,242821.6,42
4.1,74326.0,30642.0,43684.0,36156.5,32800.4,22168.6,21319.4,0.0,206566.5,0.0,35894.7,220975.0,464495.1,685470.1,560876.6,1031900.8,242723.0,42
5.1,74326.0,30642.0,43684.0,36156.6,32800.5,22168.7,21319.5,0.0,206566.8,0.0,35647.9,220975.3,464249.7,685225.1,561122.0,1031900.8,242723.4,42
6.1,74326.0,30642.0,43684.0,36094.8,32738.7,22106.8,21257.6,0.0,206566.8,0.0,35648.4,220975.3,464261.0,685236.2,561110.7,1031900.8,242661.6,42
7.1,74326.0,30642.0,43684.0,36104.4,32748.3,22116.5,21267.3,0.0,206566.8,0.0,35655.5,220975.4,464266.1,685241.5,561105.6,1031900.8,242671.2,42
8.1,74404.0,30720.0,43684.0,36104.6,32748.4,22116.7,21267.4,0.0,206566.8,0.0,35661.7,220975.3,464283.9,685259.2,561087.8,1031900.8,242671.4,42
9.1,74404.0,30720.0,43684.0,36082.8,32710.6,22094.8,21229.5,0.0,206566.8,0.0,35734.6,220975.5,464369.6,685345.1,561002.1,1031900.8,242649.6,42
10.1,74404.0,30720.0,43684.0,36082.9,32710.7,22094.9,21229.6,0.0,206566.8,0.0,35753.4,220975.4,464404.3,685379.7,560967.4,1031900.8,242649.7,42
11.1,74404.0,30720.0,43684.0,36082.9,32710.7,22095.0,21229.6,0.0,206566.8,0.0,35964.3,220975.4,464622.9,685598.3,560748.9,1031900.8,242649.7,42
12.1,74440.0,30756.0,43684.0,36086.2,32713.9,22098.2,21232.9,0.0,206566.8,0.0,35901.8,220975.7,464596.8,685572.5,560774.9,1031900.8,242653.0,42
13.1,74440.0,30756.0,43684.0,36088.9,32716.6,22100.9,21235.6,0.0,206566.8,0.0,35775.7,220975.7,464526.5,685502.2,560845.2,1031900.8,242655.7,42
14.1,74440.0,30756.0,43684.0,36086.9,32714.6,22098.9,21233.6,0.0,206566.8,0.0,35849.6,220975.9,464533.9,685509.9,560837.8,1031900.8,242653.7,42
15.1,74442.0,30758.0,43684.0,36096.2,32724.0,22108.2,21242.9,0.0,206566.8,0.0,35916.1,220976.6,464713.4,685690.0,560658.3,1031900.8,242663.0,42
16.1,74442.0,30758.0,43684.0,36096.3,32724.0,22108.3,21243.0,0.0,206566.8,0.0,35953.3,220976.8,464820.7,685797.5,560551.0,1031900.8,242663.1,42
17.1,74442.0,30758.0,43684.0,36092.3,32720.1,22104.4,21239.1,0.0,206566.8,0.0,35971.4,220976.9,464828.1,685805.0,560543.6,1031900.8,242659.2,42
18.1,74442.0,30758.0,43684.0,36093.4,32721.2,22105.5,21240.2,0.0,206566.8,0.0,35972.8,220977.1,464845.8,685822.9,560525.9,1031900.8,242660.3,42
19.1,74490.0,30806.0,43684.0,36096.9,32724.6,22108.9,21243.5,0.0,206566.8,0.0,35974.3,220977.5,464908.5,685886.0,560463.2,1031900.8,242663.7,42
20.1,74490.0,30806.0,43684.0,36092.0,32719.8,22104.0,21238.7,0.0,206566.8,0.0,35977.3,220978.0,465057.1,686035.1,560314.6,1031900.8,242658.9,42
21.1,74490.0,30806.0,43684.0,36071.3,32699.0,22083.3,21218.0,0.0,206566.8,0.0,35979.4,220978.2,465108.4,686086.5,560263.4,1031900.8,242638.1,42
22.1,74490.0,30806.0,43684.0,36071.0,32698.7,22083.0,21217.7,0.0,206566.8,0.0,35986.5,220978.8,465128.9,686107.8,560242.8,1031900.8,242637.8,42
23.1,74490.0,30806.0,43684.0,35815.0,32442.7,21827.0,20961.7,0.0,206566.8,0.0,35986.6,220978.9,465124.4,686103.3,560247.3,1031900.8,242381.8,42
