elapsed_s,gpu0_gb,gpu1_gb,gpu_total_gb,host_gb,total_gb,host_frac,host_peak_gb,host_blocks,host_flushes,host_evicted,serving_gb,park_local_gb,park_peer_gb,dropped_gb,host_evicted_gb,peer_frac_of_parked,fetch_hits,fetch_local_hits,fetch_peer_hits,fetch_host_hits,fetch_miss,fetch_already,fetch_nospace,fetched_tokens,parked_tokens,writers,stale
0.0,0.0,0.009,0.009,0.0,0.009,0.0,0.0,0,0,0,0.0156,0.009,0.0,0.0,0.0,0.0,0,0,0,0,5,0,0,0,0,2,0
1.0,0.0,0.009,0.009,0.0,0.009,0.0,0.0,0,0,0,0.0156,0.009,0.0,0.0,0.0,0.0,0,0,0,0,5,0,0,0,0,2,0
2.0,0.0,0.009,0.009,0.0,0.009,0.0,0.0,0,0,0,0.0156,0.009,0.0,0.0,0.0,0.0,0,0,0,0,5,0,0,0,0,2,0
3.0,0.0,0.009,0.009,0.0,0.009,0.0,0.0,0,0,0,0.0156,0.009,0.0,0.0,0.0,0.0,0,0,0,0,5,0,0,0,0,2,0
4.0,0.0,0.009,0.009,0.0,0.009,0.0,0.0,0,0,0,0.308,0.009,0.0,0.0,0.0,0.0,0,0,0,0,13,0,0,0,0,2,0
5.0,0.0,0.009,0.009,0.0,0.009,0.0,0.0,0,0,0,0.308,0.009,0.0,0.0,0.0,0.0,0,0,0,0,13,0,0,0,0,2,0
6.0,0.0,0.009,0.009,0.0,0.009,0.0,0.0,0,0,0,0.308,0.009,0.0,0.0,0.0,0.0,0,0,0,0,13,0,0,0,0,2,0
7.0,0.0,0.009,0.009,0.0,0.009,0.0,0.0,0,0,0,0.308,0.0967,0.0,0.0,0.0,0.0,0,0,0,0,13,0,0,0,0,2,0
8.0,0.0,0.009,0.009,0.0,0.009,0.0,0.0,0,0,0,0.308,0.0967,0.0,0.0,0.0,0.0,0,0,0,0,13,0,0,0,0,2,0
9.0,0.0,0.009,0.009,0.0,0.009,0.0,0.0,0,0,0,0.308,0.0967,0.0,0.0,0.0,0.0,0,0,0,0,13,0,0,0,0,2,0
10.0,0.0,0.009,0.009,0.0,0.009,0.0,0.0,0,0,0,0.308,0.0967,0.0,0.0,0.0,0.0,0,0,0,0,13,0,0,0,0,2,0
11.0,0.0,0.009,0.009,0.0,0.009,0.0,0.0,0,0,0,0.5407,0.0967,0.0,0.0,0.0,0.0,1,0,1,0,13,0,0,16,0,2,0
12.0,0.0,0.2785,0.2785,0.0,0.2785,0.0,0.0,0,0,0,0.5407,0.3662,0.0,0.0,0.0,0.0,1,0,1,0,13,0,0,16,0,2,0
13.0,0.0,0.2785,0.2785,0.0,0.2785,0.0,0.0,0,0,0,0.5407,0.3662,0.0,0.0,0.0,0.0,1,0,1,0,13,0,0,16,0,2,0
14.0,0.0,0.5095,0.5095,0.0,0.5095,0.0,0.0,0,0,0,0.8012,0.5972,0.0,0.0,0.0,0.0,2,0,2,0,13,0,0,139,0,2,0
15.0,0.0,0.5095,0.5095,0.0,0.5095,0.0,0.0,0,0,0,0.8012,0.5972,0.0,0.0,0.0,0.0,2,0,2,0,13,0,0,139,0,2,0
16.0,0.0,0.5095,0.5095,0.0,0.5095,0.0,0.0,0,0,0,0.8012,0.8733,0.0,0.0,0.0,0.0,2,0,2,0,13,0,0,139,0,2,0
17.0,0.0,0.5095,0.5095,0.0,0.5095,0.0,0.0,0,0,0,1.1248,1.1641,0.0,0.0,0.0,0.0,2,0,2,0,13,1,0,139,0,2,0
18.0,0.0,0.5095,0.5095,0.0,0.5095,0.0,0.0,0,0,0,1.1248,1.1641,0.0,0.0,0.0,0.0,2,0,2,0,13,1,0,139,0,2,0
19.0,0.0,0.5095,0.5095,0.0,0.5095,0.0,0.0,0,0,0,1.3869,1.1641,0.0,0.0,0.0,0.0,2,0,2,0,13,2,0,139,0,2,0
20.0,0.0,0.5095,0.5095,0.0,0.5095,0.0,0.0,0,0,0,1.6695,1.1641,0.0,0.0,0.0,0.0,3,0,3,0,13,2,0,148,0,2,0
21.0,0.0,0.8839,0.8839,0.0,0.8839,0.0,0.0,0,0,0,1.6695,1.5385,0.0,0.0,0.0,0.0,3,0,3,0,13,2,0,148,0,2,0
22.0,0.0,1.3287,1.3287,0.0,1.3287,0.0,0.0,0,0,0,1.6695,1.9833,0.0,0.0,0.0,0.0,3,0,3,0,13,2,0,148,0,2,0
23.0,0.0,1.3287,1.3287,0.0,1.3287,0.0,0.0,0,0,0,1.6695,1.9833,0.0,0.0,0.0,0.0,3,0,3,0,13,2,0,148,0,2,0
24.0,0.0,1.3287,1.3287,0.0,1.3287,0.0,0.0,0,0,0,2.0382,1.9833,0.0,0.0,0.0,0.0,4,0,4,0,13,2,0,161,0,2,0
25.0,0.0,1.8031,1.8031,0.0,1.8031,0.0,0.0,0,0,0,2.4838,2.4576,0.0,0.0,0.0,0.0,4,0,4,0,13,3,0,161,0,2,0
26.0,0.0,1.8031,1.8031,0.0,1.8031,0.0,0.0,0,0,0,2.4838,2.4576,0.0,0.0,0.0,0.0,4,0,4,0,13,3,0,161,0,2,0
27.0,0.0,1.8031,1.8031,0.0,1.8031,0.0,0.0,0,0,0,2.4838,2.4576,0.0,0.0,0.0,0.0,4,0,4,0,13,3,0,161,0,2,0
28.0,0.0,1.8031,1.8031,0.0,1.8031,0.0,0.0,0,0,0,2.9467,2.4576,0.0,0.0,0.0,0.0,4,0,4,0,13,4,0,161,0,2,0
29.0,0.0,1.8031,1.8031,0.0,1.8031,0.0,0.0,0,0,0,2.9467,3.5201,0.0,0.0,0.0,0.0,4,0,4,0,13,4,0,161,0,2,0
30.0,0.0,1.8031,1.8031,0.0,1.8031,0.0,0.0,0,0,0,2.9467,3.5201,0.0,0.0,0.0,0.0,4,0,4,0,13,4,0,161,0,2,0
31.0,0.0,1.8031,1.8031,0.0,1.8031,0.0,0.0,0,0,0,2.9467,3.5201,0.0,0.0,0.0,0.0,4,0,4,0,13,4,0,161,0,2,0
32.0,0.0,1.8031,1.8031,0.0,1.8031,0.0,0.0,0,0,0,3.4857,4.1902,0.0,0.0,0.0,0.0,4,0,4,0,13,6,0,161,0,2,0
33.0,0.0,1.8031,1.8031,0.0,1.8031,0.0,0.0,0,0,0,3.4857,4.8538,0.0,0.0,0.0,0.0,4,0,4,0,13,6,0,161,0,2,0
34.0,0.0,1.8031,1.8031,0.0,1.8031,0.0,0.0,0,0,0,3.4857,4.8538,0.0,0.0,0.0,0.0,4,0,4,0,13,6,0,161,0,2,0
35.0,0.0,1.8031,1.8031,0.0,1.8031,0.0,0.0,0,0,0,3.9199,4.8538,0.0,0.0,0.0,0.0,4,0,4,0,13,7,0,161,0,2,0
36.0,0.0,1.8031,1.8031,0.0,1.8031,0.0,0.0,0,0,0,4.3688,4.8538,0.0,0.0,0.0,0.0,4,0,4,0,13,8,0,161,0,2,0
37.0,0.0,2.524,2.524,0.0,2.524,0.0,0.0,0,0,0,4.3688,5.5747,0.0,0.0,0.0,0.0,4,0,4,0,13,8,0,161,0,2,0
38.0,0.0,2.524,2.524,0.0,2.524,0.0,0.0,0,0,0,4.3688,5.5747,0.0,0.0,0.0,0.0,4,0,4,0,13,8,0,161,0,2,0
39.0,0.0,2.524,2.524,0.0,2.524,0.0,0.0,0,0,0,4.3688,5.5747,0.0,0.0,0.0,0.0,4,0,4,0,13,8,0,161,0,2,0
40.0,0.0,2.524,2.524,0.0,2.524,0.0,0.0,0,0,0,5.0807,5.5747,0.0,0.0,0.0,0.0,5,0,5,0,13,8,0,959,0,2,0
41.0,0.0,2.524,2.524,0.0,2.524,0.0,0.0,0,0,0,5.0807,5.5747,0.0,0.0,0.0,0.0,5,0,5,0,13,8,0,959,0,2,0
42.0,0.0,2.524,2.524,0.0,2.524,0.0,0.0,0,0,0,5.0807,5.5747,0.0,0.0,0.0,0.0,5,0,5,0,13,8,0,959,0,2,0
43.0,0.0,2.524,2.524,0.0,2.524,0.0,0.0,0,0,0,5.0807,6.2956,0.0,0.0,0.0,0.0,5,0,5,0,13,8,0,959,0,2,0
44.0,0.0,2.524,2.524,0.0,2.524,0.0,0.0,0,0,0,5.0807,6.62,0.0,0.0,0.0,0.0,5,0,5,0,13,8,0,959,0,2,0
45.0,0.0,2.524,2.524,0.0,2.524,0.0,0.0,0,0,0,5.0807,6.62,0.0,0.0,0.0,0.0,5,0,5,0,13,8,0,959,0,2,0
46.0,0.0,2.524,2.524,0.0,2.524,0.0,0.0,0,0,0,5.7991,6.62,0.0,0.0,0.0,0.0,6,0,6,0,13,8,0,1295,0,2,0
47.0,0.0,2.524,2.524,0.0,2.524,0.0,0.0,0,0,0,7.2212,6.62,0.0,0.0,0.0,0.0,8,0,8,0,13,8,0,2739,0,2,0
48.0,0.0,3.525,3.525,0.0,3.525,0.0,0.0,0,0,0,8.1183,7.621,0.0,0.0,0.0,0.0,9,0,9,0,13,8,0,3366,0,2,0
49.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,8.1183,8.192,0.0,0.0,0.0,0.0,9,0,9,0,13,8,0,3366,0,2,0
50.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,8.9137,8.192,0.0,0.0,0.0,0.0,10,0,10,0,13,8,0,3803,0,2,0
51.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,9.9066,8.192,0.0,0.0,0.0,0.0,11,0,11,0,13,8,0,4757,0,2,0
52.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,10.3498,8.192,0.0,0.0,0.0,0.0,11,0,11,0,13,9,0,4757,0,2,0
53.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,10.3498,8.192,0.0,0.0,0.0,0.0,11,0,11,0,13,9,0,4757,0,2,0
54.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,10.3498,8.192,0.0,0.0,0.0,0.0,11,0,11,0,13,9,0,4757,0,2,0
55.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,10.3498,8.192,0.0,0.0,0.0,0.0,11,0,11,0,13,9,0,4757,0,2,0
56.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,10.3498,8.192,0.0,0.0,0.0,0.0,11,0,11,0,13,9,0,4757,0,2,0
57.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,10.3498,8.192,0.0,0.0,0.0,0.0,11,0,11,0,13,9,0,4757,0,2,0
58.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,10.3498,8.192,0.0,0.0,0.0,0.0,11,0,11,0,13,9,0,4757,0,2,0
59.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,10.3498,8.192,0.0,0.0,0.0,0.0,11,0,11,0,15,9,0,4757,0,2,0
60.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,10.5234,8.192,0.0,0.0,0.0,0.0,11,0,11,0,15,10,0,4757,0,2,0
61.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,10.5234,8.192,0.0,0.0,0.0,0.0,11,0,11,0,15,10,0,4757,0,2,0
62.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,10.5234,8.192,0.0,0.0,0.0,0.0,11,0,11,0,15,10,0,4757,0,2,0
63.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,10.5234,8.192,0.0,0.0,0.0,0.0,11,0,11,0,15,10,0,4757,0,2,0
64.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,10.5669,8.192,0.0,0.0,0.0,0.0,11,0,11,0,17,10,0,4757,0,2,0
65.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,10.5669,8.192,0.0,0.0,0.0,0.0,11,0,11,0,17,10,0,4757,0,2,0
66.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,10.5669,8.192,0.0,0.0,0.0,0.0,11,0,11,0,17,10,0,4757,0,2,0
67.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,10.5669,8.192,0.0,0.0,0.0,0.0,11,0,11,0,17,10,0,4757,0,2,0
68.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,10.5791,8.192,0.0,0.0,0.0,0.0,11,0,11,0,18,10,0,4757,0,2,0
69.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,10.5791,8.192,0.0,0.0,0.0,0.0,11,0,11,0,18,10,0,4757,0,2,0
70.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,10.5914,8.192,0.0,0.0,0.0,0.0,11,0,11,0,19,10,0,4757,0,2,0
71.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,11.0256,8.192,0.0,0.0,0.0,0.0,11,0,11,0,19,11,0,4757,0,2,0
72.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,11.0256,8.192,0.0,0.0,0.0,0.0,11,0,11,0,19,11,0,4757,0,2,0
73.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,11.0256,8.192,0.0,0.0,0.0,0.0,11,0,11,0,19,11,0,4757,0,2,0
74.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,11.0256,8.192,0.0,0.0,0.0,0.0,11,0,11,0,19,11,0,4757,0,2,0
75.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,11.0256,8.192,0.0,0.0,0.0,0.0,11,0,11,0,19,11,0,4757,0,2,0
76.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,11.255,8.192,0.0,0.0,0.0,0.0,12,0,12,0,19,11,0,4787,0,2,0
77.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,11.7916,8.192,0.0,0.0,0.0,0.0,14,0,14,0,20,11,0,6449,0,2,0
78.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,11.7916,8.192,0.0,0.0,0.0,0.0,14,0,14,0,20,11,0,6449,0,2,0
79.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,11.7916,8.192,0.0,0.0,0.0,0.0,14,0,14,0,20,11,0,6449,0,2,0
80.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,11.7916,8.192,0.0,0.0,0.0,0.0,14,0,14,0,20,11,0,6449,0,2,0
81.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,11.7916,8.192,0.0,0.0,0.0,0.0,14,0,14,0,20,11,0,6449,0,2,0
82.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,11.7916,8.192,0.0,0.0,0.0,0.0,14,0,14,0,20,11,0,6449,0,2,0
83.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,11.7916,8.192,0.0,0.0,0.0,0.0,14,0,14,0,20,11,0,6449,0,2,0
84.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,11.7916,8.192,0.0,0.0,0.0,0.0,14,0,14,0,20,11,0,6449,0,2,0
85.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,11.7916,8.192,0.0,0.0,0.0,0.0,14,0,14,0,20,11,0,6449,0,2,0
86.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,11.9734,8.192,0.0,0.0,0.0,0.0,15,0,15,0,20,11,0,6468,0,2,0
87.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,11.6597,8.192,0.0,0.0,0.0,0.0,16,0,16,0,20,11,0,6483,0,2,0
88.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.2634,8.192,0.0,0.0,0.0,0.0,16,0,16,0,20,13,0,6483,0,2,0
89.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.2634,8.192,0.0,0.0,0.0,0.0,16,0,16,0,20,13,0,6483,0,2,0
90.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.2634,8.192,0.0,0.0,0.0,0.0,16,0,16,0,20,13,0,6483,0,2,0
91.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.2634,8.192,0.0,0.0,0.0,0.0,16,0,16,0,20,13,0,6483,0,2,0
92.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.2634,8.192,0.0,0.0,0.0,0.0,16,0,16,0,20,13,0,6483,0,2,0
93.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.2634,8.192,0.0,0.0,0.0,0.0,16,0,16,0,20,13,0,6483,0,2,0
94.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.3019,8.192,0.0,0.0,0.0,0.0,16,0,16,0,21,13,0,6483,0,2,0
95.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.7492,8.192,0.0,0.0,0.0,0.0,17,0,17,0,21,13,0,6498,0,2,0
96.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.7492,8.192,0.0,0.0,0.0,0.0,17,0,17,0,21,13,0,6498,0,2,0
97.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.7492,8.192,0.0,0.0,0.0,0.0,17,0,17,0,21,13,0,6498,0,2,0
98.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.7492,8.192,0.0,0.0,0.0,0.0,17,0,17,0,21,13,0,6498,0,2,0
99.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.7492,8.192,0.0,0.0,0.0,0.0,17,0,17,0,21,13,0,6498,0,2,0
100.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.7492,8.192,0.0,0.0,0.0,0.0,17,0,17,0,21,13,0,6498,0,2,0
101.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.7959,8.192,0.0,0.0,0.0,0.0,17,0,17,0,23,13,0,6498,0,2,0
102.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.7959,8.192,0.0,0.0,0.0,0.0,17,0,17,0,23,13,0,6498,0,2,0
103.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.7959,8.192,0.0,0.0,0.0,0.0,17,0,17,0,23,13,0,6498,0,2,0
104.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.7959,8.192,0.0,0.0,0.0,0.0,17,0,17,0,23,13,0,6498,0,2,0
105.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.7959,8.192,0.0,0.0,0.0,0.0,17,0,17,0,23,13,0,6498,0,2,0
106.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.9597,8.192,0.0,0.0,0.0,0.0,18,0,18,0,23,13,0,6701,0,2,0
107.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.6558,8.192,0.0,0.0,0.0,0.0,18,0,18,0,23,14,0,6701,0,2,0
108.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.6558,8.192,0.0,0.0,0.0,0.0,18,0,18,0,23,14,0,6701,0,2,0
109.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.551,8.192,0.0,0.0,0.0,0.0,19,0,19,0,23,14,0,6748,0,2,0
110.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.551,8.192,0.0,0.0,0.0,0.0,19,0,19,0,23,14,0,6748,0,2,0
111.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.3847,8.192,0.0,0.0,0.0,0.0,20,0,20,0,23,14,0,7305,0,2,0
112.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.3847,8.192,0.0,0.0,0.0,0.0,20,0,20,0,23,14,0,7305,0,2,0
113.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.1373,8.192,0.0,0.0,0.0,0.0,20,0,20,0,23,15,0,7305,0,2,0
114.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.1373,8.192,0.0,0.0,0.0,0.0,20,0,20,0,23,15,0,7305,0,2,0
115.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.1373,8.192,0.0,0.0,0.0,0.0,20,0,20,0,23,15,0,7305,0,2,0
116.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.1373,8.192,0.0,0.0,0.0,0.0,20,0,20,0,23,15,0,7305,0,2,0
117.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.1373,8.192,0.0,0.0,0.0,0.0,20,0,20,0,23,15,0,7305,0,2,0
118.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.3396,8.192,0.0,0.0,0.0,0.0,20,0,20,0,23,16,0,7305,0,2,0
119.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.3396,8.192,0.0,0.0,0.0,0.0,20,0,20,0,25,16,0,7305,0,2,0
120.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,11.8686,8.192,0.0,0.0,0.0,0.0,21,0,21,0,25,16,0,7816,0,2,0
121.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,11.8686,8.192,0.0,0.0,0.0,0.0,21,0,21,0,25,16,0,7816,0,2,0
122.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.1733,8.192,0.0,0.0,0.0,0.0,21,0,21,0,26,16,0,7816,0,2,0
123.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.1733,8.192,0.0,0.0,0.0,0.0,21,0,21,0,26,16,0,7816,0,2,0
124.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.1733,8.192,0.0,0.0,0.0,0.0,21,0,21,0,26,16,0,7816,0,2,0
125.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.6231,8.192,0.0,0.0,0.0,0.0,21,0,21,0,26,17,0,7816,0,2,0
126.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.0455,8.192,0.0,0.0,0.0,0.0,22,0,22,0,26,17,0,7835,0,2,0
127.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.0455,8.192,0.0,0.0,0.0,0.0,22,0,22,0,26,17,0,7835,0,2,0
128.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.0652,8.192,0.0,0.0,0.0,0.0,22,0,22,0,27,17,0,7835,0,2,0
129.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.0652,8.192,0.0,0.0,0.0,0.0,22,0,22,0,27,17,0,7835,0,2,0
130.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.0652,8.192,0.0,0.0,0.0,0.0,22,0,22,0,27,17,0,7835,0,2,0
131.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.0652,8.192,0.0,0.0,0.0,0.0,22,0,22,0,27,17,0,7835,0,2,0
132.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.1283,8.192,0.0,0.0,0.0,0.0,23,0,23,0,27,17,0,7859,0,2,0
133.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.1283,8.192,0.0,0.0,0.0,0.0,23,0,23,0,27,17,0,7859,0,2,0
134.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.5846,8.192,0.0,0.0,0.0,0.0,23,0,23,0,27,18,0,7859,0,2,0
135.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.5846,8.192,0.0,0.0,0.0,0.0,23,0,23,0,27,18,0,7859,0,2,0
136.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.5846,8.192,0.0,0.0,0.0,0.0,23,0,23,0,27,18,0,7859,0,2,0
137.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.0857,8.192,0.0,0.0,0.0,0.0,25,0,25,0,27,18,0,8871,0,2,0
138.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.0857,8.192,0.0,0.0,0.0,0.0,25,0,25,0,27,18,0,8871,0,2,0
139.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.3568,8.192,0.0,0.0,0.0,0.0,26,0,26,0,27,18,0,9794,0,2,0
140.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.3568,8.192,0.0,0.0,0.0,0.0,26,0,26,0,27,19,0,9794,0,2,0
141.0,0.0,4.096,4.096,0.0,4.096,0.0,0.0,0,0,0,12.569,8.192,0.0,0.0,0.0,0.0,26,0,26,0,27,19,0,9794,0,2,0
