t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
# roles: P0:P D0:D
# metric: P0:cache_occupancy D0:unreachable
0.00,0.0000,0,0,416216,0.0000,0.0000,,,,,,
0.50,0.0111,4618,0,416216,0.0111,0.0000,,,,,,
1.05,0.0111,4618,0,416216,0.0111,0.0000,,,,,,
1.55,0.0111,4618,0,416216,0.0111,0.0000,,,,,,
2.05,0.0111,4618,0,416216,0.0111,0.0000,,,,,,
2.55,0.0111,4618,0,416216,0.0111,0.0000,,,,,,
3.05,0.0306,12740,0,416216,0.0306,0.0168,,,,,,
3.55,0.0501,20862,0,416216,0.0501,0.0168,,,,,,
4.05,0.0501,20862,0,416216,0.0501,0.0168,,,,,,
4.55,0.0501,20862,0,416216,0.0501,0.0168,,,,,,
# metric: P0:cache_occupancy D0:cache_occupancy
5.05,0.0501,20862,0,416216,0.0501,0.0168,0.3839,145688,1,379461,0.3839,0.0000
5.55,0.0698,24506,0,416216,0.0589,0.0188,0.3839,145688,1,379461,0.3839,0.0000
6.05,0.0698,24506,0,416216,0.0589,0.0188,0.3839,145688,1,379461,0.3839,0.0000
6.55,0.0698,24506,0,416216,0.0589,0.0188,0.3839,145688,1,379461,0.3839,0.0000
7.05,0.0698,24506,0,416216,0.0589,0.0188,0.3839,145688,1,379461,0.3839,0.0000
7.55,0.0698,24506,0,416216,0.0589,0.0188,0.3839,145688,1,379461,0.3839,0.0000
8.05,0.0698,24506,0,416216,0.0589,0.0188,0.3839,145688,1,379461,0.3839,0.0000
8.55,0.0698,24506,0,416216,0.0589,0.0188,0.3839,145688,1,379461,0.3839,0.0000
9.05,0.0698,24506,0,416216,0.0589,0.0188,0.3839,145688,1,379461,0.3839,0.0000
9.55,0.0698,24506,0,416216,0.0589,0.0188,0.3839,145688,1,379461,0.3839,0.0000
10.05,0.0698,24506,0,416216,0.0589,0.0188,0.3839,145688,1,379461,0.3839,0.0000
10.55,0.0895,29435,0,416216,0.0707,0.0208,0.3839,145688,1,379461,0.3839,0.0000
11.05,0.0895,29435,0,416216,0.0707,0.0208,0.3839,145688,1,379461,0.3839,0.0000
11.55,0.0895,29435,0,416216,0.0707,0.0208,0.3839,145688,1,379461,0.3839,0.0000
12.05,0.0895,29435,0,416216,0.0707,0.0208,0.3839,145688,1,379461,0.3839,0.0000
12.55,0.0895,29435,0,416216,0.0707,0.0208,0.3839,145688,1,379461,0.3839,0.0000
13.05,0.1091,37627,0,416216,0.0904,0.0208,0.3839,145688,1,379461,0.3839,0.0000
13.55,0.1091,37627,0,416216,0.0904,0.0208,0.3839,145688,1,379461,0.3839,0.0000
14.05,0.1091,37627,0,416216,0.0904,0.0208,0.3839,145688,1,379461,0.3839,0.0000
14.55,0.1091,37627,0,416216,0.0904,0.0208,0.3839,145688,1,379461,0.3839,0.0000
15.05,0.1091,37627,0,416216,0.0904,0.0208,0.3839,145688,1,379461,0.3839,0.0000
15.55,0.1091,37627,0,416216,0.0904,0.0208,0.3839,145688,1,379461,0.3839,0.0000
16.05,0.1091,37627,0,416216,0.0904,0.0208,0.3843,145823,1,379461,0.3843,0.0000
16.55,0.1091,37627,0,416216,0.0904,0.0208,0.3843,145823,1,379461,0.3843,0.0000
17.05,0.1288,40592,0,416216,0.0975,0.0188,0.3843,145823,1,379461,0.3843,0.0000
17.55,0.1288,40592,0,416216,0.0975,0.0188,0.3843,145823,1,379461,0.3843,0.0000
18.05,0.1288,40592,0,416216,0.0975,0.0188,0.3843,145823,1,379461,0.3843,0.0000
18.55,0.1288,40592,0,416216,0.0975,0.0188,0.3843,145823,1,379461,0.3843,0.0000
19.05,0.1288,40592,0,416216,0.0975,0.0188,0.3843,145823,1,379461,0.3843,0.0000
19.55,0.1485,45548,0,416216,0.1094,0.0085,0.3843,145823,1,379461,0.3843,0.0000
20.05,0.1485,45548,0,416216,0.1094,0.0085,0.3843,145823,1,379461,0.3843,0.0000
20.55,0.1485,45548,0,416216,0.1094,0.0085,0.3843,145823,1,379461,0.3843,0.0000
21.05,0.1485,45548,0,416216,0.1094,0.0085,0.3843,145823,1,379461,0.3843,0.0000
21.55,0.1485,45548,0,416216,0.1094,0.0085,0.3843,145823,1,379461,0.3843,0.0000
22.05,0.1682,53740,0,416216,0.1291,0.0289,0.3843,145823,1,379461,0.3843,0.0000
22.55,0.1682,53740,0,416216,0.1291,0.0289,0.3843,145823,1,379461,0.3843,0.0000
23.05,0.1682,53740,0,416216,0.1291,0.0289,0.3843,145823,1,379461,0.3843,0.0000
23.55,0.1682,53740,0,416216,0.1291,0.0289,0.3846,145930,1,379461,0.3846,0.0000
