t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
# roles: P0:P D0:D
# metric: P0:cache_occupancy D0:unreachable
0.00,0.0001,0,0,79000,0.0000,0.0000,,,,,,
0.50,0.0420,3316,0,79000,0.0420,0.0000,,,,,,
1.92,0.0420,3316,0,79000,0.0420,0.0000,,,,,,
2.42,0.1448,11438,0,79000,0.1448,0.0168,,,,,,
2.92,0.1448,11438,0,79000,0.1448,0.0168,,,,,,
3.42,0.1448,11438,0,79000,0.1448,0.0168,,,,,,
3.92,0.1448,11438,0,79000,0.1448,0.0168,,,,,,
4.42,0.1448,11438,0,79000,0.1448,0.0168,,,,,,
4.92,0.2466,19473,0,79000,0.2465,0.0085,,,,,,
5.42,0.3500,27648,0,79000,0.3500,0.0188,,,,,,
5.92,0.3500,27648,0,79000,0.3500,0.0188,,,,,,
6.42,0.3500,27648,0,79000,0.3500,0.0188,,,,,,
6.92,0.3500,27648,0,79000,0.3500,0.0188,,,,,,
7.42,0.3500,27648,0,79000,0.3500,0.0188,,,,,,
7.92,0.3500,27648,0,79000,0.3500,0.0188,,,,,,
8.42,0.4537,32594,0,79000,0.4126,0.0208,,,,,,
8.92,0.4537,32594,0,79000,0.4126,0.0208,,,,,,
9.42,0.4537,32594,0,79000,0.4126,0.0208,,,,,,
9.92,0.4537,32594,0,79000,0.4126,0.0208,,,,,,
# metric: P0:cache_occupancy D0:cache_occupancy
10.42,0.4537,32594,0,79000,0.4126,0.0208,0.7925,300704,1,379461,0.7925,0.0000
10.92,0.5574,37550,0,79000,0.4753,0.0085,0.7925,300704,1,379461,0.7925,0.0000
11.42,0.5574,37550,0,79000,0.4753,0.0085,0.7925,300704,1,379461,0.7925,0.0000
11.92,0.5574,37550,0,79000,0.4753,0.0085,0.7925,300704,1,379461,0.7925,0.0000
12.42,0.5574,37550,0,79000,0.4753,0.0085,0.7925,300704,1,379461,0.7925,0.0000
12.92,0.5574,37550,0,79000,0.4753,0.0085,0.7925,300704,1,379461,0.7925,0.0000
13.42,0.5574,37550,0,79000,0.4753,0.0085,0.7925,300704,1,379461,0.7925,0.0000
13.93,0.5574,37550,0,79000,0.4753,0.0085,0.7925,300704,1,379461,0.7925,0.0000
14.43,0.5574,37550,0,79000,0.4753,0.0085,0.7926,300774,1,379461,0.7926,0.0000
14.93,0.5574,37550,0,79000,0.4753,0.0085,0.7926,300774,1,379461,0.7926,0.0000
15.43,0.5574,37550,0,79000,0.4753,0.0085,0.7926,300774,1,379461,0.7926,0.0000
15.93,0.6611,42480,0,79000,0.5377,0.0208,0.7926,300774,1,379461,0.7926,0.0000
16.43,0.6611,42480,0,79000,0.5377,0.0208,0.7926,300774,1,379461,0.7926,0.0000
16.93,0.6611,42480,0,79000,0.5377,0.0208,0.7926,300774,1,379461,0.7926,0.0000
17.43,0.6611,42480,0,79000,0.5377,0.0208,0.7926,300774,1,379461,0.7926,0.0000
17.93,0.6611,42480,0,79000,0.5377,0.0208,0.7926,300774,1,379461,0.7926,0.0000
18.43,0.6611,42480,0,79000,0.5377,0.0208,0.7926,300774,1,379461,0.7926,0.0000
18.93,0.6611,42480,0,79000,0.5377,0.0208,0.7929,300859,1,379461,0.7929,0.0000
19.43,0.7648,46124,0,79000,0.5838,0.0188,0.7929,300859,1,379461,0.7929,0.0000
19.93,0.7648,46124,0,79000,0.5838,0.0188,0.7929,300859,1,379461,0.7929,0.0000
20.43,0.7648,46124,0,79000,0.5838,0.0188,0.7929,300859,1,379461,0.7929,0.0000
20.93,0.8685,51101,0,79000,0.6468,0.0188,0.7929,300859,1,379461,0.7929,0.0000
21.43,0.8685,51101,0,79000,0.6468,0.0188,0.7929,300859,1,379461,0.7929,0.0000
21.93,0.8685,51101,0,79000,0.6468,0.0188,0.7929,300859,1,379461,0.7929,0.0000
22.43,0.8685,51101,0,79000,0.6468,0.0188,0.7929,300859,1,379461,0.7929,0.0000
22.93,0.8685,51101,0,79000,0.6468,0.0188,0.7929,300859,1,379461,0.7929,0.0000
23.43,0.8685,51101,0,79000,0.6468,0.0188,0.7929,300859,1,379461,0.7929,0.0000
23.93,0.8685,51101,0,79000,0.6468,0.0188,0.7932,300991,1,379461,0.7932,0.0000
24.43,0.8685,51101,0,79000,0.6468,0.0188,0.7932,300991,1,379461,0.7932,0.0000
24.93,0.9722,54066,0,79000,0.6844,0.0168,0.7932,300991,1,379461,0.7932,0.0000
25.43,0.9722,54066,0,79000,0.6844,0.0168,0.7932,300991,1,379461,0.7932,0.0000
25.93,0.9722,54066,0,79000,0.6844,0.0168,0.7932,300991,1,379461,0.7932,0.0000
