elapsed_s,gpu_hbm_mb,gpu0_hbm_mb,gpu1_hbm_mb,proc_rss_mb,proc_anon_mb,proc_pss_mb,proc_pss_anon_mb,proc_locked_mb,file_cache_mb,hicache_dir_mb,anonpages_mb,reclaimable_mb,nonreclaimable_mb,mem_used_mb,mem_avail_mb,mem_total_mb,rss_plus_cache_mb,n_pids
0.1,74952.0,31268.0,43684.0,20092.4,16742.7,6176.0,5329.7,0.0,218906.7,0.0,18507.7,233235.2,436786.3,670021.5,588585.4,1031900.8,238999.1,42
1.1,75630.0,31946.0,43684.0,20136.9,16780.8,6219.6,5367.8,0.0,218906.7,0.0,18568.2,233235.2,436859.1,670094.4,588512.6,1031900.8,239043.6,42
2.1,75630.0,31946.0,43684.0,20162.8,16801.7,6240.6,5388.7,0.0,218906.7,0.0,18582.4,233235.2,436868.6,670103.8,588503.1,1031900.8,239069.5,42
3.1,75630.0,31946.0,43684.0,20163.6,16802.4,6241.3,5389.4,0.0,218906.7,0.0,18583.2,233235.1,436875.8,670111.0,588495.9,1031900.8,239070.3,42
4.1,75630.0,31946.0,43684.0,20164.2,16803.0,6241.9,5390.0,0.0,218906.7,0.0,18583.8,233235.0,436858.9,670094.0,588512.8,1031900.8,239070.9,42
5.1,75630.0,31946.0,43684.0,20162.9,16801.7,6240.6,5388.7,0.0,218906.7,0.0,18585.0,233235.0,436858.3,670093.3,588513.4,1031900.8,239069.6,42
6.1,75630.0,31946.0,43684.0,20151.2,16790.0,6228.9,5377.0,0.0,218906.7,0.0,18585.1,233235.0,436841.7,670076.7,588530.0,1031900.8,239057.9,42
7.1,75630.0,31946.0,43684.0,20147.4,16786.2,6225.1,5373.2,0.0,218906.7,0.0,18382.9,233235.0,436667.7,669902.8,588704.0,1031900.8,239054.1,42
8.1,75634.0,31948.0,43686.0,20168.8,16805.0,6246.5,5392.0,0.0,218906.7,0.0,18403.1,233235.1,436690.8,669925.9,588680.4,1031900.8,239075.6,42
9.1,75634.0,31948.0,43686.0,20165.5,16801.7,6243.2,5388.7,0.0,218906.7,0.0,18525.9,233235.0,436798.5,670033.5,588573.2,1031900.8,239072.3,42
10.1,75634.0,31948.0,43686.0,20163.8,16800.0,6241.5,5387.0,0.0,218906.7,0.0,18526.5,233235.1,436794.5,670029.6,588577.2,1031900.8,239070.5,42
11.1,75634.0,31948.0,43686.0,20161.9,16798.1,6239.6,5385.0,0.0,218906.7,0.0,18526.8,233235.0,436814.6,670049.6,588557.2,1031900.8,239068.6,42
12.1,75634.0,31948.0,43686.0,20154.5,16790.7,6232.2,5377.7,0.0,218906.7,0.0,18534.7,233235.0,436827.9,670062.9,588543.8,1031900.8,239061.2,42
13.1,75634.0,31948.0,43686.0,20152.5,16788.7,6230.2,5375.7,0.0,218906.7,0.0,18535.2,233234.9,436805.1,670040.0,588566.6,1031900.8,239059.2,42
14.1,75634.0,31948.0,43686.0,20134.6,16770.8,6212.3,5357.8,0.0,218906.7,0.0,18535.6,233234.9,436831.5,670066.5,588540.2,1031900.8,239041.3,42
15.1,75634.0,31948.0,43686.0,20152.8,16789.0,6230.5,5375.9,0.0,218906.7,0.0,18535.6,233234.9,436819.1,670054.0,588552.6,1031900.8,239059.6,42
16.1,75634.0,31948.0,43686.0,20156.9,16793.1,6234.6,5380.0,0.0,218906.8,0.0,18535.7,233234.9,436812.0,670046.9,588559.7,1031900.8,239063.7,42
17.1,75636.0,31948.0,43688.0,20159.0,16795.2,6236.7,5382.1,0.0,218906.8,0.0,18535.8,233234.9,436814.0,670048.8,588557.7,1031900.8,239065.8,42
18.1,75636.0,31948.0,43688.0,20160.3,16796.3,6237.8,5383.3,0.0,218906.8,0.0,18537.0,233234.9,436833.3,670068.2,588538.4,1031900.8,239067.0,42
19.1,75636.0,31948.0,43688.0,20156.3,16792.4,6233.9,5379.4,0.0,218906.8,0.0,18537.3,233234.9,436805.8,670040.7,588565.9,1031900.8,239063.1,42
20.1,75636.0,31948.0,43688.0,20182.2,16815.6,6257.1,5402.6,0.0,218906.8,0.0,18556.2,233235.1,436833.7,670068.8,588538.1,1031900.8,239088.9,42
21.1,75636.0,31948.0,43688.0,20178.3,16811.7,6253.3,5398.7,0.0,218906.8,0.0,18293.3,233235.1,436556.5,669791.6,588815.2,1031900.8,239085.1,42
22.1,75636.0,31948.0,43688.0,20182.4,16815.8,6257.3,5402.8,0.0,218906.8,0.0,18293.3,233235.1,436578.2,669813.3,588794.0,1031900.8,239089.1,42
23.1,75636.0,31948.0,43688.0,20180.4,16813.8,6255.4,5400.8,0.0,218906.8,0.0,18293.3,233235.1,436552.0,669787.0,588819.7,1031900.8,239087.2,42
24.1,75636.0,31948.0,43688.0,20164.7,16798.1,6239.6,5385.1,0.0,218906.8,0.0,18293.5,233235.0,436582.6,669817.6,588789.1,1031900.8,239071.5,42
25.1,75636.0,31948.0,43688.0,20162.7,16796.1,6237.6,5383.1,0.0,218906.8,0.0,18302.4,233235.1,436572.6,669807.8,588799.1,1031900.8,239069.5,42
26.1,75636.0,31948.0,43688.0,20164.7,16798.1,6239.7,5385.1,0.0,218906.8,0.0,18348.7,233235.1,436614.6,669849.7,588757.1,1031900.8,239071.5,42
27.1,75636.0,31948.0,43688.0,20164.8,16798.2,6239.8,5385.2,0.0,218906.8,0.0,18404.1,233235.1,436691.1,669926.2,588680.6,1031900.8,239071.6,42
28.1,75636.0,31948.0,43688.0,20160.8,16794.2,6235.8,5381.2,0.0,218906.8,0.0,18459.3,233235.1,436730.4,669965.5,588641.4,1031900.8,239067.6,42
29.1,75636.0,31948.0,43688.0,20160.9,16794.3,6235.8,5381.3,0.0,218906.8,0.0,18378.7,233235.2,436656.2,669891.4,588715.5,1031900.8,239067.7,42
30.1,75656.0,31948.0,43708.0,20161.0,16794.4,6235.9,5381.4,0.0,218906.8,0.0,18397.0,233235.1,436687.4,669922.6,588684.3,1031900.8,239067.8,42
31.1,75656.0,31948.0,43708.0,20155.2,16788.6,6230.2,5375.6,0.0,218906.8,0.0,18405.2,233235.2,436706.3,669941.5,588665.4,1031900.8,239062.0,42
32.1,75656.0,31948.0,43708.0,20133.5,16766.9,6208.4,5353.9,0.0,218906.8,0.0,18608.1,233235.1,436890.6,670125.7,588481.1,1031900.8,239040.3,42
33.1,75656.0,31948.0,43708.0,20129.6,16762.9,6204.5,5350.0,0.0,218906.8,0.0,18893.8,233235.2,437168.2,670403.4,588203.5,1031900.8,239036.4,42
34.1,75656.0,31948.0,43708.0,20135.7,16769.1,6210.6,5356.1,0.0,218906.8,0.0,18893.8,233235.2,437153.8,670389.0,588217.9,1031900.8,239042.5,42
35.1,75656.0,31948.0,43708.0,20134.3,16767.7,6209.2,5354.7,0.0,218906.8,0.0,18894.7,233235.1,437184.5,670419.6,588187.2,1031900.8,239041.1,42
