elapsed_s,gpu0_gb,gpu1_gb,gpu_total_gb,host_gb,total_gb,host_frac,host_peak_gb,host_blocks,host_flushes,host_evicted,serving_gb,park_local_gb,park_peer_gb,dropped_gb,host_evicted_gb,peer_frac_of_parked,fetch_hits,fetch_local_hits,fetch_peer_hits,fetch_host_hits,fetch_miss,fetch_already,fetch_nospace,fetched_tokens,parked_tokens,writers,stale
0.0,0.0,0.0014,0.0014,0.0,0.0014,0.0,0.0,0,0,0,0.0012,0.0014,0.0,0.0,0.0,0.0,0,0,0,0,3,0,0,0,0,2,0
1.0,0.0,0.0014,0.0014,0.0,0.0014,0.0,0.0,0,0,0,0.8779,0.0014,0.0,0.0,0.0,0.0,0,0,0,0,5,0,0,0,0,2,0
2.0,0.0,0.0014,0.0014,0.0,0.0014,0.0,0.0,0,0,0,1.4034,0.0014,0.0,0.0,0.0,0.0,0,0,0,0,19,0,0,0,0,2,0
3.0,0.0,0.0014,0.0014,0.0,0.0014,0.0,0.0,0,0,0,3.014,0.0014,0.0,0.0,0.0,0.0,0,0,0,0,19,0,0,0,0,2,0
4.0,0.0,0.8851,0.8851,0.0,0.8851,0.0,0.0,0,0,0,4.0877,0.8851,0.0,0.0,0.0,0.0,0,0,0,0,19,0,0,0,0,2,0
5.0,0.0,1.9661,1.9661,0.0,1.9661,0.0,0.0,0,0,0,5.1615,1.9661,0.0,0.0,0.0,0.0,0,0,0,0,19,0,0,0,0,2,0
6.0,0.0,1.9661,1.9661,0.0,1.9661,0.0,0.0,0,0,0,5.6984,1.9661,0.0,0.0,0.0,0.0,0,0,0,0,19,0,0,0,0,2,0
7.0,0.0,1.9661,1.9661,0.0,1.9661,0.0,0.0,0,0,0,6.7721,1.9661,0.0,0.0,0.0,0.0,0,0,0,0,56,0,0,0,0,2,0
8.0,0.0,1.9661,1.9661,0.0,1.9661,0.0,0.0,0,0,0,7.8458,1.9661,0.0,0.0,0.0,0.0,0,0,0,0,139,0,0,0,0,2,0
9.0,0.0,1.9661,1.9661,0.0,1.9661,0.0,0.0,0,0,0,7.4689,1.9661,0.0,0.0,0.0,0.0,0,0,0,0,199,0,0,0,0,2,0
10.0,0.0,1.9661,1.9661,0.0,1.9661,0.0,0.0,0,0,0,7.3267,1.9661,0.0,0.0,0.0,0.0,0,0,0,0,229,0,0,0,0,2,0
11.0,0.0,1.9661,1.9661,0.0,1.9661,0.0,0.0,0,0,0,7.711,1.9661,0.0,0.0,0.0,0.0,0,0,0,0,289,0,0,0,0,2,0
12.0,0.0,1.9661,1.9661,0.0,1.9661,0.0,0.0,0,0,0,7.6138,1.9661,0.0,0.0,0.0,0.0,0,0,0,0,319,0,0,0,0,2,0
13.0,0.0,1.9661,1.9661,0.0,1.9661,0.0,0.0,0,0,0,7.523,1.9661,0.0,0.0,0.0,0.0,0,0,0,0,344,3,0,0,0,2,0
